date,n_names,r_overnight,r_intraday,r_close_to_close,growth_r_overnight,growth_r_intraday,growth_r_close_to_close
2010-02-10,1000,-0.0018115047412516146,0.0020569225901996436,0.00022676676801885155,1.0161526263895926,0.9506336827012413,0.9657870213404128
2010-02-11,1000,-0.0024858594615945646,0.015550583087033509,0.013070678587361021,1.0136266137688579,0.9654165907694195,0.9784105130801982
2010-02-12,1000,-0.0097124121045035,0.014341451342686523,0.004465419924253316,1.0037818543758423,0.9792620658313614,0.9827795268794054
2010-02-16,1000,0.007936590526163648,0.009394166264931485,0.017350249912819176,1.0117484599316167,0.9884614164947215,0.9998309972799652
2010-02-17,1000,0.003953118726538333,0.0015960038424694554,0.005544375228899157,1.0157480217151185,0.9900390047135799,1.0053744354943697
2010-02-18,1000,-0.0017630595824288165,0.009329563956902657,0.007550898840617856,1.0139571974321004,0.9992756369278835,1.012965916153731
2010-02-19,1000,-0.0024494626584083724,0.007256378794621443,0.004782627068946081,1.011473547139766,1.0065267594696687,1.0178105543642477
2010-02-22,1000,0.0034743568356176077,-0.0019338244347396323,0.0015340844420205552,1.0149877671723175,1.004580313427987,1.0193719617006223
2010-02-23,1000,-0.0023859275525015783,-0.009593682914414838,-0.011967777414696183,1.012566079893169,0.9949426884388953,1.007172344960207
2010-02-24,1000,0.002779969694743606,0.0063054854815746955,0.009107537101720837,1.0153809829091975,1.0012162851158457,1.0163452044597594
2010-02-25,1000,-0.013051468713069213,0.013179515802407544,-7.634196042920115e-05,1.0021287697789127,1.0144118309671577,1.016267614674378
2010-02-26,1000,0.000591824072249133,-0.0015136463506649623,-0.000929914728031714,1.0027218537083613,1.012876370201143,1.0153225724518706
2010-03-01,1000,0.003916012087465029,0.012729739783958876,0.01669137241211814,1.0066485246078487,1.0257700228271245,1.0322696996270946
2010-03-02,1000,0.0030157282220537084,0.003264603545760259,0.006280822287904221,1.0096843029731974,1.0291187552807803,1.0387532021636408
2010-03-03,1000,0.0027764861256176047,-0.0016889600988918697,0.001091388517130231,1.0124876774316565,1.0273806147660898,1.0398868854806145
2010-03-04,1000,0.0020814681847876612,0.0015853848805093432,0.003674545101371982,1.01459513831972,1.0290094084592685,1.0437079967416383
2010-03-05,1000,0.004932354250193515,0.012758739878552073,0.017740651573443737,1.0195994809624371,1.042138271834383,1.0622240566562486
2010-03-08,1000,0.00051266544685415,0.001448892174511327,0.0019513522259800773,1.020122194385957,1.0436482178212025,1.0642968299336943
2010-03-09,1000,-0.003718250044565539,0.006616764310357733,0.0028622043127658216,1.0163291249912192,1.0505537921014503,1.0673430649103934
2010-03-10,1000,4.105286737362002e-05,0.006900543071332036,0.0069072360421541,1.0163708482159954,1.0578031837925976,1.0747154553976856
2010-03-11,1000,-0.00421411298859016,0.008150013776883371,0.003887420035421978,1.012087746623304,1.0664242943137383,1.0788933257913762
2010-03-12,1000,0.003687541590359274,-0.0031401581604158144,0.0005144792900271034,1.0158198622820704,1.0630755533634835,1.0794483940636443
2010-03-15,1000,-0.0020736397897585376,4.7729804823944954e-06,-0.002077423568139932,1.0137134177964153,1.063080627402351,1.0772059225292259
2010-03-16,1000,0.002293697104018783,0.006601917162494899,0.008909785893353457,1.01603856932712,1.0700989976415145,1.0868035966620138
2010-03-17,1000,0.002467827644560608,0.005805300292604765,0.008280499475069146,1.0185459773964451,1.076311243665639,1.0958028732736769
2010-03-18,1000,-0.0004100719656331295,-0.0017822415779010703,-0.0022116211098044923,1.0181283002454065,1.0743929970164157,1.0933793725069605
2010-03-19,1000,-0.002157996918061253,-0.006451190416148242,-0.008635258161594007,1.015931182511286,1.0674618832108866,1.0839377593568011
2010-03-22,1000,-0.006391390590119981,0.01793066164554473,0.011396373857217718,1.009437969511174,1.0866021810582571,1.0962907193003864
2010-03-23,1000,0.0013056535999495386,0.007825278614316809,0.009147345903484112,1.010755945829992,1.0951051458679621,1.1063188697206063
2010-03-24,1000,-0.0036320513052467687,-0.004241245125842073,-0.00787089718290126,1.0070848283776541,1.0904605365057651,1.097611147645532
2010-03-25,1000,0.007105807711462009,-0.011816897960099172,-0.00481052983220118,1.0142409795172365,1.0775746756163616,1.0923310564756266
2010-03-26,1000,0.0033220686770563824,-0.003110845620048649,0.00019788838002395004,1.0176103577062776,1.074222507156445,1.0925472160988423
2010-03-29,1000,0.004360823434427034,0.0018562577293479536,0.00621732120534128,1.022047976801279,1.0762165409883937,1.0993399330733302
2010-03-30,1000,0.001087585787909803,0.0006414747295845782,0.001726539967260078,1.02315954165541,1.0769069067029988,1.1012379874053864
2010-03-31,1000,-0.003762909463304557,-0.0025347079188763064,-0.006291685196018239,1.0193094849336444,1.074177262238686,1.094309344662735
2010-04-01,1000,0.00613964348272856,0.0026293459343696133,0.008785883786220893,1.0255676817697006,1.0770016458559455,1.1039238193911174
2010-04-05,1000,0.004147632480862473,0.011576853929826955,0.015782475449330403,1.0298213595979315,1.089469936592203,1.1213464699685887
2010-04-06,1000,-0.004227751155164864,0.009184819888062332,0.004900105149718957,1.025467531155278,1.0994765217332612,1.126841185580701
2010-04-07,1000,-0.0018444181699137471,-0.002775015138385259,-0.004615778695903526,1.0235761402081585,1.096425457741152,1.1216399360426308
2010-04-08,1000,-0.0038533644235185793,0.00475222776413206,0.0008652420972896777,1.019631928324718,1.101635921242731,1.122610426133296
2010-04-09,1000,0.0018610001398789617,0.004679967103306236,0.006548289960353587,1.0215294634859553,1.1067915411139673,1.129961604716133
2010-04-12,1000,0.0012725676707932433,0.0010655066898094762,0.0023332672675860627,1.0228294288559503,1.1079708349052488,1.1325981071420461
2010-04-13,1000,-0.0015482829868640375,0.00435766495206764,0.0028093440324359273,1.0212457994527888,1.1127990005804285,1.1357799648754938
2010-04-14,1000,0.004971756702240073,0.012489193881017402,0.01754699579444682,1.0263231851008527,1.1266969630492798,1.155709491142581
2010-04-15,1000,-0.0015764522586624223,0.003118704376950689,0.0015299701403339858,1.024705235597583,1.1302107977994387,1.1574776921549297
2010-04-16,1000,-0.00234608013196425,-0.011222763860277691,-0.013544669774455481,1.0223011950032277,1.1175267089033996,1.1418000390433924
2010-04-19,1000,-0.004434405905211147,0.0032488265791788427,-0.001209491036292329,1.017767896547201,1.1211573593782271,1.1404190421309313
2010-04-20,1000,0.005434127927983642,0.007767480108557994,0.013254079211398354,1.0232985774980334,1.1298659268657611,1.1555342464495217
2010-04-21,1000,0.0007063806882398231,0.0043553635440699845,0.00505946335630124,1.0240214158514813,1.1347869037333191,1.1613806296263842
2010-04-22,1000,-0.008211425832633375,0.019640337439934107,0.011255557014295172,1.0156127399441888,1.1570745014450596,1.174452615518442
2010-04-23,1000,0.0004889251873229118,0.008782843699078736,0.009290303572323843,1.0161092985933136,1.167236905939441,1.185363636847918
2010-04-26,1000,0.00017076362666998057,-0.0037808728845766387,-0.0036005542482510497,1.0162828131022343,1.1628237315718974,1.1810956707695428
2010-04-27,1000,-0.004865726571361215,-0.019867844511771156,-0.02460792020787975,1.011337858814505,1.1397209304784295,1.1520313627453738
2010-04-28,1000,0.005968622166040976,-0.002746656287409004,0.0032062660213836975,1.0173741523759816,1.1365905088188393,1.1557250817593125
2010-04-29,1000,0.007282174765553153,0.012318038834700317,0.019709188885984795,1.02478284875554,1.1505910748456216,1.178503485695977
2010-04-30,1000,0.00036473156283424734,-0.02417892848337549,-0.023836578195359396,1.0251566194055324,1.1227710155333193,1.1504119952056813
2010-05-03,1000,0.005503597921310701,0.012414206682761234,0.01798341179977193,1.0307986692451105,1.1367093269775637,1.1711003278548622
2010-05-04,1000,-0.01319243810663891,-0.01639967822637577,-0.029362703895163232,1.0171999216006886,1.1180676597782115,1.1367136556965312
2010-05-05,1000,-0.010963312981372016,7.595164391489972e-05,-0.010941038967010656,1.0060480404955532,1.1181525788549798,1.1242768272952222
2010-05-06,1000,-0.005190904997492243,-0.028086262048257052,-0.03317098289394074,1.0008257406944276,1.0867478525153245,1.0869834598889585
2010-05-07,1000,-0.0019942595275896056,-0.021565512368493068,-0.02359022852225521,0.9988298344255909,1.063311578260472,1.0613412716702664
2010-05-10,1000,0.04366340565595416,0.009805319930165658,0.05377537624731207,1.042442146667385,1.0737376884707655,1.1184152978811357
2010-05-11,1000,-0.011639391471991074,0.014636475530918019,0.002802546057172041,1.0303087544354206,1.0894534238746922,1.1215497082644934
2010-05-12,1000,0.004433673988844375,0.018453622264303967,0.02297294961871565,1.0348768075604395,1.1095577858334285,1.1473150132073389
2010-05-13,1000,-0.0028668280314998232,-0.007304454226240266,-0.010143402651223652,1.0319099937193763,1.1014530717754396,1.1356773350605829
2010-05-14,1000,-0.008301141349639309,-0.013752247881792202,-0.02192630654494129,1.0233439630014063,1.0863056161022224,1.1107761256759026
2010-05-17,1000,0.003976610892076906,-0.001610191590028001,0.0023444511016265167,1.0274134037510188,1.0845564559349745,1.113380285987404
2010-05-18,1000,0.010392929550006626,-0.027249924691562257,-0.017203350836306926,1.0380912388749357,1.0550023741869987,1.094226414313335
2010-05-19,1000,-0.0049415174054573885,-0.004628968383011417,-0.009558285477374336,1.0329614929495825,1.050118801552885,1.0837674858684443
2010-05-20,1000,-0.02250305393337609,-0.023303309822345516,-0.045279444227145214,1.0097167047626374,1.025647557770028,1.0346950964368706
2010-05-21,1000,-0.015671909442096784,0.03277002840794584,0.016492511917362347,0.9938925160034251,1.059258057374692,1.0517598176456922
2010-05-24,1000,-0.0022500780081235274,-0.010820077008537446,-0.013075240227890117,0.9916561803107272,1.047796803621984,1.038007805367933
2010-05-25,1000,-0.02466239065154085,0.02424971422468322,-0.0011135847035733594,0.9671995681998893,1.0732055766753537,1.0368518957536854
2010-05-26,1000,0.008841166639783888,-0.0070602371530300925,0.0016824850166683523,0.9757507407562714,1.0656284907900713,1.0385963835327952
2010-05-27,1000,0.021185569092120517,0.01870387932934306,0.04031197859191958,0.9964225754912512,1.0855598774917188,1.0804642587114142
2010-05-28,1000,-0.0018643965734479737,-0.011100969514129207,-0.012941703825467384,0.9945648486557992,1.0735091103859213,1.0664812102811678
2010-06-01,1000,-0.00874385802559727,-0.01805931964214408,-0.026603707556552773,0.9858685148219032,1.054122266222708,1.0381088560482892
2010-06-02,1000,0.00617432888581379,0.02158908840628317,0.02789519654815366,0.9919555912705824,1.0768798050192219,1.0670671066261352
2010-06-03,1000,0.0028282758164254354,0.005046362205996389,0.007867020114776071,0.9947611152803411,1.0823141305676716,1.075461745017779
2010-06-04,1000,-0.021584838950791906,-0.022902382443418502,-0.0439943470660428,0.9732893568125047,1.0575265584254947,1.0281475077512148
2010-06-07,1000,0.0036156887533948787,-0.023826276235931254,-0.020317942654800327,0.9768084681937307,1.0323296385176153,1.0072576656480496
2010-06-08,1000,0.003180385577192595,0.0019091304900079376,0.0050712497684401656,0.9799150957576536,1.034300490506248,1.012365720851727
2010-06-09,1000,0.008215757160784877,-0.0077163672231657385,0.00042427644787783217,0.9879658402225856,1.0263194481024014,1.0127952437837233
2010-06-10,1000,0.01758375143040602,0.01588635739016137,0.033772763633507445,1.0053379859787919,1.0426239256514291,1.0470001381611715
2010-06-11,1000,-0.01093584985497958,0.0221565422302589,0.010937629586521589,0.9943437607106203,1.0657248666904033,1.0584518378494154
2010-06-14,1000,0.009736385347126989,-0.006403888612894353,0.0032548115214825887,1.0040250747324104,1.0589000833521263,1.0618968990861821
2010-06-15,1000,0.007414950487798917,0.01765109909761366,0.02521012623657042,1.0114698709500598,1.0775908336578461,1.0886674539623675
2010-06-16,1000,-0.007821830314975704,0.0045280509825304195,-0.0033358302503898466,1.003558325250778,1.0824702198909564,1.0850358441368249
2010-06-17,1000,0.004330752485521236,-0.0046075938849496805,-0.000311608546630309,1.0079044879622232,1.0774826367251467,1.0846977376943916
2010-06-18,1000,0.002866053312586032,-0.002315776339254472,0.0005366063685186242,1.0107931959587175,1.074987427929061,1.0852797934083562
2010-06-21,1000,0.01317397078646653,-0.019599724823882222,-0.0067087212616512865,1.0241093559934367,1.0539179701525185,1.077998953783477
2010-06-22,1000,0.0018015175242040624,-0.02241395783883976,-0.020664796086115517,1.0259543069449601,1.0302954972039244,1.0557223252224957
2010-06-23,1000,-0.0003663291536727796,-0.0018862328694653119,-0.0022585089407817353,1.02557846997199,1.0283521199718362,1.0533379669119978
2010-06-24,1000,-0.005998686512485503,-0.011099034780802814,-0.017031283638577574,1.0194263462366737,1.0169384040253564,1.035398269230237
2010-06-25,1000,0.003989718581151209,0.008808497558807018,0.01283784792136732,1.0234935704723693,1.0258961034746708,1.0486905547486618
2010-06-28,1000,0.0013367957958322484,-0.004661933211606174,-0.003343170567153136,1.0248617723744382,1.0211134443582248,1.0451846033519745
2010-06-29,1000,-0.015775575431946402,-0.02107381566605755,-0.03648428546731574,1.008693988177027,0.9995946878576865,1.007051789917238
2010-06-30,1000,-0.00025566403864418454,-0.009589263215390505,-0.00985346076121639,1.0084361013982535,0.9900093112871129,0.9971288446207758
2010-07-01,1000,0.0003938603472467225,-0.005737844725979332,-0.0053731262199731185,1.0088332843913261,0.9843287915816736,0.9917711454810524
2010-07-02,1000,0.0053268667158223384,-0.012587289798525938,-0.007345904940616645,1.014207204835764,0.9719387598250022,0.9844856889235022
2010-07-06,1000,0.015573116153947204,-0.021164289190994473,-0.005992117339762452,1.0300015714408415,0.9513683668361294,0.9785865351561557
2010-07-07,1000,0.0036321568970114344,0.03192021289065129,0.0356940018492163,1.033742698752483,0.9817362476429699,1.0135162047516375
2010-07-08,1000,0.009293311152700623,0.0031475348553037636,0.012469357759920734,1.0433495913038222,0.9848262967011413,1.0261541009041626
2010-07-09,1000,-0.0007496460495915316,0.013370410476782535,0.012594861503748323,1.0425674484043583,0.9979938285363651,1.039078369686554
2010-07-12,1000,-0.003428172761987882,-0.004196843524593755,-0.007612881785041645,1.0389933470752033,0.9938054045994877,1.0311679888927365
2010-07-13,1000,0.012234755164630198,0.014537202637809983,0.026975572950138197,1.0517051762943481,1.0082525551487012,1.0589843362009599
2010-07-14,1000,-0.0033292252644787647,0.00033575820016922773,-0.0030096248315596872,1.048203812850646,1.0085910842119339,1.0557971906464967
2010-07-15,1000,0.00011100004335076296,-0.0044522639089622715,-0.00435152393060338,1.048320163519313,1.004100570528796,1.0512028639055346
2010-07-16,1000,-0.007331578381374665,-0.027597304416867856,-0.03471110288376908,1.0406343220716956,0.9763901014187621,1.014714453144797
2010-07-19,1000,0.0034877258173136357,0.0025627313000065855,0.006049494457287487,1.0442637692631678,0.9788923268926846,1.020852962604826
2010-07-20,1000,-0.013451243131518064,0.03133103228161875,0.017408415916801208,1.0302171234093735,1.0095620339867881,1.0386243955677497
2010-07-21,1000,0.006768370588438339,-0.022159339236597724,-0.015552521854422012,1.037190014687163,0.9871908063952852,1.0224711669571465
2010-07-22,1000,0.014547431791701761,0.017085563238499073,0.031933796946749526,1.0522784656808588,1.0040575173464166,1.055122553586662
2010-07-23,1000,-0.0038480430008133427,0.02037952023855747,0.01641344601432775,1.048229252896089,1.0245197278418536,1.0724407506584561
2010-07-26,1000,0.0021761379011825573,0.01649284072321678,0.018702184174498628,1.0505103443024446,1.0414169685309427,1.0924977350935081
2010-07-27,1000,0.0060624878354718125,-0.01125331280527041,-0.005302626443263226,1.0568790504858154,1.0296975776233475,1.086704627714196
2010-07-28,1000,-0.0026907514464715827,-0.01031812448203719,-0.013014063988437474,1.0540352516519753,1.0190730298385777,1.0725621841525923
2010-07-29,1000,0.007470711451414139,-0.009087162648292846,-0.0017124810318136583,1.0619096448766858,1.0098125474659458,1.0707254417567904
2010-07-30,1000,-0.01284933220242821,0.013961929073751126,0.0009454880305643175,1.0482648150807028,1.0239114786314494,1.0717377998459923
2010-08-02,1000,0.015507798842180998,0.004015998491116753,0.019570013166914688,1.0645210949663104,1.0280235055846705,1.0927117227004586
2010-08-03,1000,-0.0042194566891609,-0.004563842926382256,-0.008752850518951295,1.0600293943114019,1.0233317677805531,1.0831473803313558
2010-08-04,1000,0.0035787015103483553,0.005945447036405534,0.009579272692975026,1.0638229231058378,1.0294159326065637,1.0935231444542315
2010-08-05,1000,-0.007129138046095067,0.0007455112074993834,-0.006429764932892333,1.056238782630416,1.0301833737215005,1.0864920476867135
2010-08-06,1000,-0.010568137741337415,0.006599172944115154,-0.0040453738486681936,1.0450763056878352,1.0369817319688406,1.0820967811702156
2010-08-09,1000,0.005886558333315408,0.00439145443988123,0.010305211581029063,1.0512282083240323,1.041535589999771,1.0932480174513253
2010-08-10,1000,-0.011549305203866315,-0.0031744972617236116,-0.014657757881985757,1.0390872529071844,1.038229238121329,1.0772234527065627
2010-08-11,1000,-0.0182426160531619,-0.017091529696741384,-0.0350053716909646,1.020131583106664,1.020484312265953,1.0395148453503453
2010-08-12,1000,-0.014746811220463524,0.009252416309490157,-0.005648419030270039,1.0050878952305573,1.0299262579603414,1.0336432299156202
2010-08-13,1000,-0.003208682426733699,-0.0046966230746189235,-0.007901694871874245,1.0018628873638082,1.025089082532049,1.0254756965064484
2010-08-16,1000,-0.005650184888360561,0.009068152687109454,0.003350250370236865,0.996202176817416,1.0343847468503384,1.0289112968383383
2010-08-17,1000,0.010572739280140244,0.0070737544698302865,0.017721945507953647,1.0067347627032146,1.0417017305768952,1.047145606773425
2010-08-18,1000,-0.0006441562955831671,0.004124482533651661,0.003464086998893518,1.0060862681678369,1.0459982111699344,1.0507730102557973
2010-08-19,1000,-0.004708873035695015,-0.017856610867893755,-0.022484502430714738,1.0013487356680784,1.02732022814456,1.0271469019525714
2010-08-20,1000,-0.005075386104365242,0.0037232224455217445,-0.001371469373325063,0.996266504209445,1.0311451698767262,1.0257382014346377
2010-08-23,1000,0.005158405938033427,-0.015279070907165718,-0.010231683070963456,1.0014056512606226,1.0153902297105983,1.0152431732437783
2010-08-24,1000,-0.013120052439625782,-0.0006574303040629909,-0.013778446580787213,0.9882671566027457,1.0147226814031372,1.00125469941473
2010-08-25,1000,-0.007065946280426408,0.016983413160974754,0.009789333186962205,0.9812841139634809,1.0319561359452187,1.0110563152723127
2010-08-26,1000,0.004493455129210384,-0.012431020119071153,-0.008008303632475674,0.9856934700985828,1.0191278684572849,1.00295946931008
2010-08-27,1000,0.00888184702801232,0.01436379064363728,0.023384371787352132,0.994448248716509,1.0337664077989017,1.0264130464280723
2010-08-30,1000,-0.003745945875754739,-0.017423204118356544,-0.021104296511058468,0.9907230994005779,1.0157548846651212,1.0047513211534354
2010-08-31,1000,-0.0033887112315811206,0.0033219635379419183,-8.60156493928056e-05,0.9873658249062522,1.0191291853554652,1.004664896816068
2010-09-01,1000,0.01587838875634014,0.019799019484100143,0.036002642888541485,1.0030436033188381,1.0393069439531333,1.0408354883187902
2010-09-02,1000,0.000756472507017838,0.011950528463644304,0.012699144310801047,1.003802378228089,1.0517272111693083,1.0540532083887537
2010-09-03,1000,0.01146457253704725,0.004556726768187272,0.016061239394938347,1.0153105434061453,1.0565196447052745,1.0709826093036885
2010-09-07,1000,-0.004542354074906335,-0.01337855500887878,-0.017860671569598866,1.010698643422009,1.0423849385206239,1.0518541406621633
2010-09-08,1000,0.0021918743836528485,0.004346174667441177,0.006553555877739857,1.0129139678881185,1.0469153255341443,1.0587475255482248
2010-09-09,1000,0.012585425284114693,-0.010241034589710292,0.002194506484013905,1.0256619209502105,1.0361938294728514,1.0610709538579741
2010-09-10,1000,0.002407656077830976,0.0014759113787973402,0.0038834546771031623,1.0281313621079862,1.03772315973641,1.0651915748164722
2010-09-13,1000,0.0108050583176435,0.008878376352830319,0.019784205865717473,1.0392403814337612,1.0469364564985983,1.086265544219069
2010-09-14,1000,-0.0022335632164043407,0.00028519618282963455,-0.001954849984448903,1.0369191723447888,1.047235038779657,1.0841420580368448
2010-09-15,1000,-0.003889629263457659,0.007433950783995039,0.0035063797364030514,1.032885941188196,1.0550201325172202,1.0879434717805274
2010-09-16,1000,-0.0027047225227510843,-0.0019168228832010788,-0.004620261726378678,1.0300922713196314,1.0529978457849734,1.0829168881973963
2010-09-17,1000,0.006917233352540037,-0.003392628564792882,0.0034933268386151462,1.0372176599349974,1.049425415214698,1.086699870826926
2010-09-20,1000,0.0030406756209441486,0.018512749239799314,0.021607996371545694,1.0403715023871745,1.06885316477244,1.1101812776927134
2010-09-21,1000,-3.805969902489159e-05,-0.005785083667997084,-0.005830698347488351,1.0403319061609195,1.062669759785428,1.103708145551458
2010-09-22,1000,-0.003137491702101196,-0.006803921568411595,-0.009912986206340835,1.0370678734379086,1.0554394380867251,1.0927671019287803
2010-09-23,1000,-0.008232151018250124,-0.0031693875457924616,-0.011378105485275455,1.0285305740875923,1.0520943414763149,1.080333482572196
2010-09-24,1000,0.013979959433585511,0.015286846109403757,0.029499368795566198,1.0429093897895392,1.0681775457670377,1.1122026383967916
2010-09-27,1000,0.00015259901746461613,-0.004635027901269895,-0.004485609532176406,1.0430685367377257,1.0632265130388976,1.1072137316402872
2010-09-28,1000,0.0029128691913260928,0.0066411503319291736,0.009580818307913025,1.0461068589428306,1.070287560148882,1.1178217452311594
2010-09-29,1000,-0.003861654131074143,0.004969547848982297,0.001082493083753322,1.042067156069449,1.0756064053912124,1.1190317795392413
2010-09-30,1000,0.0067247180982578855,-0.007512699108414914,-0.0008578018079231054,1.0490747639334694,1.0675256981084245,1.118071872055629
2010-10-01,1000,0.00838761973060788,-0.004574138126845896,0.003761151702258807,1.0578740041223207,1.062642688111319,1.122277109980459
2010-10-04,1000,-0.0024973308745141268,-0.008522597495350647,-0.01099967524201314,1.0552321427104803,1.0535862121991686,1.1099324262391288
2010-10-05,1000,0.010683892654981585,0.014230719174408034,0.02508270736162173,1.066506129649285,1.0685795017110031,1.1377725364776596
2010-10-06,1000,-0.001916840276052217,-0.002145559155241938,-0.004030384711833026,1.0644618077453167,1.0662868011780031,1.1331868754410965
2010-10-07,1000,0.00566994895957301,-0.006869351669968823,-0.0012385360855167043,1.0704972518646476,1.0589621021596654,1.1317833826042287
2010-10-08,1000,0.0008952574731391032,0.009131033907332373,0.010030606348913685,1.0714556225293543,1.068631521021065,1.1431358561873737
2010-10-11,1000,0.00016642348222811265,-0.00019165480973854965,-3.566710376385829e-05,1.0716339379051085,1.0684267126502232,1.1430950838421747
2010-10-12,1000,-0.0029550372185899363,0.00561827028942487,0.002636681576404194,1.068467219733895,1.0744294227063338,1.1461090615898197
2010-10-13,1000,0.005733298846776253,0.006128812424069802,0.011895702552628272,1.0745930616126134,1.0810143991010024,1.159742834079364
2010-10-14,1000,-0.0012845374843209975,-0.002374700694845572,-0.003680600896318231,1.0732127065445807,1.078447313456319,1.155474283564753
2010-10-15,1000,0.00873546731239506,-0.009301247530371714,-0.0006513243828481227,1.082587721061848,1.0684164080453975,1.1547216949901133
2010-10-18,1000,0.0009369832516226492,0.006560642382869881,0.007496085609565548,1.0836020876248953,1.0754259060145737,1.163377587670982
2010-10-19,1000,-0.013212082543894776,-0.004554466487198471,-0.017705955424612656,1.0692854473984583,1.0705279147661653,1.1427788759616861
2010-10-20,1000,0.003550616041125606,0.007990425486697443,0.011560102145656649,1.0730820694605334,1.0790818883005338,1.1559895164977019
2010-10-21,1000,0.004673032162985447,-0.006011303967770233,-0.0013902532763202023,1.0780966164846455,1.0725951990638438,1.154382398284999
2010-10-22,1000,0.002247580698228091,0.0026045165382932917,0.004860950777477434,1.0805197256306813,1.0753887909986997,1.1599937943014489
2010-10-25,1000,0.006744859939208928,-0.0023693542415896937,0.00434875462526228,1.0878076798416128,1.0728408140053889,1.165038322679693
2010-10-26,1000,-0.005970002997810712,0.004545763059377984,-0.0014334637489670328,1.081313464731917,1.0777176941462876,1.1633682824779743
2010-10-27,1000,-0.006276674351918064,0.0036292019480951144,-0.002655247161114638,1.0745264122414504,1.0816289493013798,1.1602792521485938
2010-10-28,1000,0.006325585173215586,-0.00814079619238166,-0.001875503681587202,1.0813234205829534,1.0728236284693373,1.15810314413952
2010-10-29,1000,-0.002621536243536266,0.00512705756251337,0.002472435888995818,1.0784886920449106,1.078324056966924,1.1609664799162493
2010-11-01,1000,0.00495876048668441,-0.00769775474927217,-0.002780157051180403,1.0838366591563589,1.0700233828361523,1.157738810770926
2010-11-02,1000,0.008604336912816618,0.005184401398776816,0.013838771862371108,1.0931623549302016,1.0755708135588518,1.1737604940493978
