aum_label,aum,date,instrument_id,signed_position,abs_position,max_position_by_adv,feature_short_dsi,short_dsi,short_dsi_pct,borrow_tier,target_r_overnight_next,adv_dollar,adv_share_pct,cap_utilization,gross_pnl_contribution,high_short_interest_gt_10pct
1b,1000000000.0,2014-04-07,102,54718366.40384676,54718366.40384676,4949310444.346801,0.007251410201645818,0.007251410201645818,0.0408673894912427,A,0.008176339045070868,98986208886.936,0.05527877773998513,0.011055755547997025,447395.91571026633,False
1b,1000000000.0,2014-04-07,123,41461878.76357848,41461878.76357848,1385379430.29,0.2326459437077774,0.2326459437077774,0.9824854045037531,C,0.012184338414759077,27707588605.8,0.14964087764353232,0.029928175528706465,505185.5621671529,True
1b,1000000000.0,2014-04-07,140,-1348946.1975,1348946.1975,1348946.1975,0.023885068183407396,0.023885068183407396,0.46205170975813176,A,0.00029240446337519543,26978923.95,5.0,1.0,-394.4378890019979,False
1b,1000000000.0,2014-04-07,151,-13410052.32721325,13410052.32721325,13410052.32721325,0.020212293209593342,0.020212293209593342,0.38365304420350294,A,8.669045348241866e-07,268201046.544265,5.0,1.0,-11.625235174690804,False
1b,1000000000.0,2014-04-07,158,-10974424.02905,10974424.02905,10974424.02905,0.0200398241382944,0.0200398241382944,0.3811509591326105,A,-0.002094193038569725,219488480.581,5.0,1.0,22982.56240394882,False
1b,1000000000.0,2014-04-07,163,37516693.81626749,37516693.81626749,40558888.636325,0.04847233297027766,0.04847233297027766,0.7264386989157632,A,0.013455005366930894,811177772.7265,4.624965707599186,0.9249931415198372,504787.31664738216,False
1b,1000000000.0,2014-04-07,164,15544975.080000002,15544975.080000002,15544975.080000002,0.08316794788511912,0.08316794788511912,0.8573811509591326,B,-0.004752824479832274,310899501.6,5.0,1.0,-73882.53809860667,False
1b,1000000000.0,2014-04-07,189,-2497761.7005000003,2497761.7005000003,2497761.7005000003,0.037701027740375745,0.037701027740375745,0.6413678065054211,A,0.0023907808737528846,49955234.010000005,5.0,1.0,-5971.6009007478815,False
1b,1000000000.0,2014-04-07,202,60770183.76454126,60770183.76454126,1535811840.4283626,0.012876456920410805,0.012876456920410805,0.17764804003336113,A,0.012965760322255937,30716236808.56725,0.1978438444242997,0.03956876888485993,787931.637430491,False
1b,1000000000.0,2014-04-07,239,-20305052.900000002,20305052.900000002,20305052.900000002,0.007627340592411329,0.007627340592411329,0.04670558798999166,A,0.0009654920767716568,406101058.0,5.0,1.0,-19604.367693379354,False
1b,1000000000.0,2014-04-07,271,-4568935.415,4568935.415,4568935.415,0.022816314041616093,0.022816314041616093,0.44120100083402836,A,-0.004857222915378934,91378708.3,5.0,1.0,22192.337796624357,False
1b,1000000000.0,2014-04-07,282,43289008.46497061,43289008.46497061,213191246.3375,0.015133641732866899,0.015133641732866899,0.24770642201834864,A,0.012817461079680292,4263824926.75,1.0152623339055957,0.20305246678111916,554855.1811777116,False
1b,1000000000.0,2014-04-07,298,-3086935.683625,3086935.683625,3086935.683625,0.03733604536707329,0.03733604536707329,0.6346955796497081,A,-0.0010214783864023191,61738713.6725,5.0,1.0,3153.238081037005,False
1b,1000000000.0,2014-04-07,299,-6836116.10895,6836116.10895,6836116.10895,0.05592900582738526,0.05592900582738526,0.7714762301918265,A,-0.0031984585741811067,136722322.179,5.0,1.0,21865.03418276871,False
1b,1000000000.0,2014-04-07,305,6558535.649100002,6558535.649100002,6558535.649100002,0.03388017463107501,0.03388017463107501,0.5988323603002502,A,-0.007577268195413711,131170712.98200004,5.0,1.0,-49695.78358241246,False
1b,1000000000.0,2014-04-07,318,-16291003.811275,16291003.811275,16291003.811275,0.024173135632775997,0.024173135632775997,0.4670558798999166,A,-0.001262762730158573,325820076.2255,5.0,1.0,20571.672449749338,False
1b,1000000000.0,2014-04-07,319,-10810807.017525002,10810807.017525002,10810807.017525002,0.03346444948909999,0.03346444948909999,0.5938281901584654,A,0.015548654722258082,216216140.35050005,5.0,1.0,-168093.50558446095,False
1b,1000000000.0,2014-04-07,334,10827802.340675002,10827802.340675002,10827802.340675002,0.03290545256270447,0.03290545256270447,0.5879899916597164,A,0.02469925774251336,216556046.81350002,5.0,1.0,267438.6807973213,False
1b,1000000000.0,2014-04-07,342,-4959561.5522,4959561.5522,4959561.5522,0.03268429335500606,0.03268429335500606,0.5846538782318599,A,-0.0016334961119098823,99191231.04399998,5.0,1.0,8101.42451229644,False
1b,1000000000.0,2014-04-07,343,-9423443.502500001,9423443.502500001,9423443.502500001,0.0357859511395486,0.0357859511395486,0.6196830692243537,A,-0.000903709656834284,188468870.05,5.0,1.0,8516.056893841538,False
1b,1000000000.0,2014-04-07,344,5793687.9554,5793687.9554,5793687.9554,0.022497020775219374,0.022497020775219374,0.4361968306922435,A,-0.008433734939759074,115873759.108,5.0,1.0,-48862.428539518296,False
1b,1000000000.0,2014-04-07,353,28452843.002725087,28452843.002725087,31872523.310000002,0.012212327110091193,0.012212327110091193,0.15846538782318598,A,0.004384921309357859,637450466.2,4.463537876494079,0.8927075752988157,124763.47759446288,False
1b,1000000000.0,2014-04-07,361,-3396112.719125,3396112.719125,3396112.719125,0.022095775732354318,0.022095775732354318,0.42952460383653046,A,0.0025402881939995403,67922254.3825,5.0,1.0,-8627.105045884913,False
1b,1000000000.0,2014-04-07,362,7366848.60534775,7366848.60534775,7366848.60534775,0.006092503898141259,0.006092503898141259,0.029190992493744787,A,0.0009688038530488718,147336972.106955,5.0,1.0,7137.031313688608,False
1b,1000000000.0,2014-04-07,384,-15521439.017500002,15521439.017500002,15521439.017500002,0.011005201772077396,0.011005201772077396,0.12010008340283569,A,0.0007881307067070242,310428780.35,5.0,1.0,-12232.922701972257,False
1b,1000000000.0,2014-04-07,398,-1368165.4325,1368165.4325,1368165.4325,0.03234518225751212,0.03234518225751212,0.5771476230191827,A,-0.00040854885170737987,27363308.650000002,5.0,1.0,558.9624163936057,False
1b,1000000000.0,2014-04-07,403,2958386.350075,2958386.350075,2958386.350075,0.19024619619036076,0.19024619619036076,0.9683069224353628,C,0.005105862596266109,59167727.001499996,5.0,1.0,15105.114210152156,True
1b,1000000000.0,2014-04-07,404,5635335.560250001,5635335.560250001,5635335.560250001,0.048804180502446226,0.048804180502446226,0.7272727272727273,A,0.0005845055661508614,112706711.20500001,5.0,1.0,3293.885002094008,False
1b,1000000000.0,2014-04-07,432,-2500522.7975000003,2500522.7975000003,2500522.7975000003,0.03931712265752805,0.03931712265752805,0.6530442035029191,A,-0.0018239111344852121,50010455.95,5.0,1.0,4560.731372394362,False
1b,1000000000.0,2014-04-07,443,-4909701.792425,4909701.792425,4909701.792425,0.021285441072332472,0.021285441072332472,0.40950792326939117,A,-0.002159403219473832,98194035.8485,5.0,1.0,10602.02585721899,False
1b,1000000000.0,2014-04-07,450,1515386.6975,1515386.6975,1515386.6975,0.009184100050264018,0.009184100050264018,0.07673060884070058,A,-0.00045603965926110934,30307733.95,5.0,1.0,-691.0764331767177,False
1b,1000000000.0,2014-04-07,456,9660744.8625,9660744.8625,9660744.8625,0.007552288665608745,0.007552288665608745,0.04420350291909925,A,0.02745784976354826,193214897.25,5.0,1.0,265263.2810384957,False
1b,1000000000.0,2014-04-07,461,23008954.568475,23008954.568475,23008954.568475,0.011993772855989529,0.011993772855989529,0.1517931609674729,A,-0.0015428358581723867,460179091.3695,5.0,1.0,-35499.040167302584,False
1b,1000000000.0,2014-04-07,464,-11437315.924000002,11437315.924000002,11437315.924000002,0.01567805430470939,0.01567805430470939,0.2635529608006672,A,-0.003391469090997634,228746318.48000005,5.0,1.0,38789.303440221054,False
1b,1000000000.0,2014-04-07,469,-5745950.795000001,5745950.795000001,5745950.795000001,0.028128593257378726,0.028128593257378726,0.5162635529608006,A,-0.0012724313532739284,114919015.9,5.0,1.0,7311.327945927256,False
1b,1000000000.0,2014-04-07,508,-3906125.807572501,3906125.807572501,3906125.807572501,0.018795873455566797,0.018795873455566797,0.353628023352794,A,-0.003054738187585837,78122516.15145001,5.0,1.0,11932.191669906286,False
1b,1000000000.0,2014-04-07,551,1497223.5718375002,1497223.5718375002,1497223.5718375002,0.10518826399351065,0.10518826399351065,0.8915763135946623,B,0.004842615012106588,29944471.436750002,5.0,1.0,7250.477345460125,True
1b,1000000000.0,2014-04-07,580,8882085.4625,8882085.4625,8882085.4625,0.02861833879930482,0.02861833879930482,0.5229357798165137,A,-0.011634437936291375,177641709.25,5.0,1.0,-103338.07205829213,False
1b,1000000000.0,2014-04-07,585,-1213823.71397725,1213823.71397725,1213823.71397725,0.005452280458619514,0.005452280458619514,0.020850708924103418,A,0.0008664360021488626,24276474.279544998,5.0,1.0,-1051.700566051933,False
1b,1000000000.0,2014-04-07,622,-2417930.94976125,2417930.94976125,2417930.94976125,0.01754592790540264,0.01754592790540264,0.3219349457881568,A,-0.0010085866647648878,48358618.995225,5.0,1.0,2438.6929122514966,False
1b,1000000000.0,2014-04-07,624,5287948.535250001,5287948.535250001,5287948.535250001,0.018413849541949197,0.018413849541949197,0.3386155129274395,A,0.005763543827012718,105758970.70500001,5.0,1.0,30477.323137901087,False
1b,1000000000.0,2014-04-07,655,1915039.8367125,1915039.8367125,1915039.8367125,0.14309776878066163,0.14309776878066163,0.9432860717264387,C,-0.006219255867868201,38300796.73425,5.0,1.0,-11910.122741675577,True
1b,1000000000.0,2014-04-07,777,-1015294.3775000001,1015294.3775000001,1015294.3775000001,0.04436531523185117,0.04436531523185117,0.6980817347789825,A,0.0005690240483398057,20305887.55,5.0,1.0,-577.7269169416929,False
1b,1000000000.0,2014-04-07,827,3799775.74035,3799775.74035,3799775.74035,0.12638510661603167,0.12638510661603167,0.9291075896580484,B,0.0,75995514.807,5.0,1.0,0.0,True
1b,1000000000.0,2014-04-07,840,18579550.794825,18579550.794825,18579550.794825,0.17050571667342168,0.17050571667342168,0.9616346955796498,C,-0.002349096907355852,371591015.89649993,5.0,1.0,-43645.16531218437,True
1b,1000000000.0,2014-04-07,875,9865224.061725,9865224.061725,9865224.061725,0.0876928559267924,0.0876928559267924,0.8632193494578816,B,0.0013191012726836426,197304481.2345,5.0,1.0,13013.229615130742,False
1b,1000000000.0,2014-04-07,882,2468332.105,2468332.105,2468332.105,0.04917892885982335,0.04917892885982335,0.7306088407005839,A,0.012274835374596949,49366642.099999994,5.0,1.0,30298.37023870735,False
1b,1000000000.0,2014-04-07,904,-4160367.9207240003,4160367.9207240003,4160367.9207240003,0.05038629660467368,0.05038629660467368,0.7397831526271893,A,0.013082763546994558,83207358.41448,5.0,1.0,-54429.1097753335,False
1b,1000000000.0,2014-04-07,914,-2010288.915,2010288.915,2010288.915,0.05991544249046482,0.05991544249046482,0.7906588824020017,A,0.002481954177880219,40205778.3,5.0,1.0,-4989.444971330542,False
1b,1000000000.0,2014-04-07,961,2750384.239425,2750384.239425,2750384.239425,0.16981971019071493,0.16981971019071493,0.9591326105087573,C,0.003409090909090917,55007684.788499996,5.0,1.0,9376.309907130704,True
1b,1000000000.0,2014-04-07,980,1172176.0566,1172176.0566,1172176.0566,0.2006422817020465,0.2006422817020465,0.97581317764804,C,0.0039024390243902474,23443521.132,5.0,1.0,4574.345586731712,True
1b,1000000000.0,2014-04-07,985,-1226303.47,1226303.47,1226303.47,0.023076314492725288,0.023076314492725288,0.4462051709758132,A,0.0014534883720931369,24526069.4,5.0,1.0,-1782.4178343024648,False
1b,1000000000.0,2014-04-07,1008,-1459559.185,1459559.185,1459559.185,0.008787309943519271,0.008787309943519271,0.07089241034195162,A,-0.001226615369456896,29191183.7,5.0,1.0,1790.317728952981,False
1b,1000000000.0,2014-04-07,1072,5820598.5945000015,5820598.5945000015,5820598.5945000015,0.03856354039232541,0.03856354039232541,0.6488740617180984,A,-0.0030068048741889175,116411971.89000003,5.0,1.0,-17501.404224639766,False
1b,1000000000.0,2014-04-07,1083,1085597.3577750002,1085597.3577750002,1085597.3577750002,0.0016138179475444008,0.0016138179475444008,0.0050041701417848205,A,0.00359724947716189,21711947.155500002,5.0,1.0,3905.1645276644485,False
1b,1000000000.0,2014-04-07,1107,-1741238.25625,1741238.25625,1741238.25625,0.022812942479908078,0.022812942479908078,0.44036697247706424,A,-0.0017861582414829824,34824765.125,5.0,1.0,3110.1270617863947,False
1b,1000000000.0,2014-04-07,1176,-1770771.0227624997,1770771.0227624997,1770771.0227624997,0.013687240773717416,0.013687240773717416,0.1993327773144287,A,-0.001107634424710735,35415420.455249995,5.0,1.0,1961.3669430919813,False
1b,1000000000.0,2014-04-07,1194,2214542.8414687505,2214542.8414687505,2214542.8414687505,0.05159375683041442,0.05159375683041442,0.7481234361968306,B,0.0035073640148406415,44290856.829375006,5.0,1.0,7767.207871490439,False
1b,1000000000.0,2014-04-07,1197,-1125217.1580000003,1125217.1580000003,1125217.1580000003,0.02757531186220466,0.02757531186220466,0.5079232693911593,A,-0.0009182277789792082,22504343.160000004,5.0,1.0,1033.205651859637,False
1b,1000000000.0,2014-04-07,1241,-16779549.464867752,16779549.464867752,16779549.464867752,0.029934621959081344,0.029934621959081344,0.5437864887406172,A,-0.0024607985010194344,335590989.297355,5.000000000000001,1.0,41291.090170928015,False
1b,1000000000.0,2014-04-07,1250,17822305.61955,17822305.61955,17822305.61955,0.07306184909150087,0.07306184909150087,0.8306922435362802,B,0.018636363636363784,356446112.391,5.000000000000001,1.0,332142.9683643436,False
1b,1000000000.0,2014-04-07,1365,2000707.2160887504,2000707.2160887504,2000707.2160887504,0.16361972553428836,0.16361972553428836,0.9557964970809008,C,0.004021076535082768,40014144.321775004,5.0,1.0,8044.996840185244,True
1b,1000000000.0,2014-04-07,1384,-1063249.16,1063249.16,1063249.16,0.03828001945414677,0.03828001945414677,0.6447039199332777,A,-0.001440753491223079,21264983.199999996,5.000000000000001,1.0,1531.879939310006,False
1b,1000000000.0,2014-04-07,1495,17144108.192315,17144108.192315,17144108.192315,0.06700975639400959,0.06700975639400959,0.8140116763969975,B,-0.0010689098850782397,342882163.8463,5.0,1.0,-18325.506717616336,False
1b,1000000000.0,2014-04-08,3,-8393827.275,8393827.275,8393827.275,0.04254607239676934,0.04254607239676934,0.6814011676396997,A,-0.0008984902208621914,167876545.5,5.0,1.0,7541.7717221938365,False
1b,1000000000.0,2014-04-08,7,7824877.362500001,7824877.362500001,7824877.362500001,0.015617791115742873,0.015617791115742873,0.25938281901584653,A,-0.015042895166013426,156497547.25,5.0,1.0,-117708.80985099914,False
1b,1000000000.0,2014-04-08,12,35312973.36000001,35312973.36000001,35312973.36000001,0.007922612604371135,0.007922612604371135,0.0567139282735613,A,0.00025435964257858323,706259467.2,5.000000000000001,1.0,8982.195282236633,False
1b,1000000000.0,2014-04-08,20,4849074.8775,4849074.8775,4849074.8775,0.0038498320938384584,0.0038498320938384584,0.010842368640533779,A,0.0042761692650334915,96981497.55,5.0,1.0,20735.464955011543,False
1b,1000000000.0,2014-04-08,26,12518741.248049999,12518741.248049999,12518741.248049999,0.008916450930098609,0.008916450930098609,0.07172643869891576,A,0.014461203021250979,250374824.96099997,5.0,1.0,181036.0587585599,False
1b,1000000000.0,2014-04-08,42,28220201.52,28220201.52,28220201.52,0.020644281249286196,0.020644281249286196,0.39366138448707255,A,0.005028027669473412,564404030.4,5.0,1.0,141891.9540806756,False
1b,1000000000.0,2014-04-08,95,-3306297.37,3306297.37,3306297.37,0.0332779963455117,0.0332779963455117,0.5921601334445371,A,0.0014422581760984432,66125947.4,5.0,1.0,-4768.53441449528,False
1b,1000000000.0,2014-04-08,101,7010069.515349999,7010069.515349999,7010069.515349999,0.02150227038734464,0.02150227038734464,0.41367806505421184,A,0.0030578677342312233,140201390.30699998,5.0,1.0,21435.86538570667,False
1b,1000000000.0,2014-04-08,107,-8308646.045100001,8308646.045100001,8308646.045100001,0.02056248116127279,0.02056248116127279,0.39115929941618016,A,0.0005993213062491787,166172920.902,5.0,1.0,-4979.548600911405,False
1b,1000000000.0,2014-04-08,110,19796619.3,19796619.3,19796619.3,0.010434981179539754,0.010434981179539754,0.10592160133444536,A,0.006769342548704538,395932386.0,5.0,1.0,134010.09734799544,False
1b,1000000000.0,2014-04-08,119,11734816.673375,11734816.673375,11734816.673375,0.011446987666276292,0.011446987666276292,0.13678065054211844,A,0.0035378104082632866,234696333.46749997,5.0,1.0,41515.55656612763,False
1b,1000000000.0,2014-04-08,123,26323071.646788623,26323071.646788623,1392858203.64,0.2326459437077774,0.2326459437077774,0.9824854045037531,C,0.006033602524830428,27857164072.8,0.09449300574171052,0.018898601148342103,158822.9515493561,True
1b,1000000000.0,2014-04-08,140,-1368176.4975,1368176.4975,1368176.4975,0.023885068183407396,0.023885068183407396,0.46205170975813176,A,-0.00043382300971006593,27363529.95,5.0,1.0,593.5464459600265,False
1b,1000000000.0,2014-04-08,151,-13809280.52601325,13809280.52601325,13809280.52601325,0.020212293209593342,0.020212293209593342,0.38365304420350294,A,-0.00387596899224818,276185610.520265,5.0,1.0,53524.34312408399,False
1b,1000000000.0,2014-04-08,158,-11345908.37715,11345908.37715,11345908.37715,0.0200398241382944,0.0200398241382944,0.3811509591326105,A,0.0002383160348173874,226918167.54299998,5.0,1.0,-2703.9118958437666,False
1b,1000000000.0,2014-04-08,163,26206261.670536455,26206261.670536455,38959498.8945,0.04847233297027766,0.04847233297027766,0.7264386989157632,A,0.0047219885903653225,779189977.89,3.3632698589760417,0.6726539717952084,123745.66860440122,False
1b,1000000000.0,2014-04-08,171,5337114.5887,5337114.5887,5337114.5887,0.015232546832052834,0.015232546832052834,0.2510425354462052,A,0.043200111223249404,106742291.774,5.0,1.0,230563.943843067,False
1b,1000000000.0,2014-04-08,191,-3740108.24,3740108.24,3740108.24,0.022524515099452747,0.022524515099452747,0.4370308590492077,A,0.0007694676306788661,74802164.8,5.0,1.0,-2877.892225915304,False
1b,1000000000.0,2014-04-08,212,-9517153.015,9517153.015,9517153.015,0.02909589385418503,0.02909589385418503,0.5329441201000834,A,-0.001169885036383822,190343060.3,5.0,1.0,11133.974901223677,False
1b,1000000000.0,2014-04-08,234,-15578058.925,15578058.925,15578058.925,0.02563208445017452,0.02563208445017452,0.48206839032527105,A,0.003876461429537681,311561178.5,5.0,1.0,-60387.74456982773,False
1b,1000000000.0,2014-04-08,253,28843164.77949279,28843164.77949279,33772336.7625,0.026572076541459957,0.026572076541459957,0.4945788156797331,A,0.02300432559968546,675446735.25,4.2702352789990465,0.8540470557998093,663517.553912832,False
1b,1000000000.0,2014-04-08,271,-4637585.34,4637585.34,4637585.34,0.022816314041616093,0.022816314041616093,0.44120100083402836,A,0.0016651280224320164,92751706.8,5.0,1.0,-7722.17330605391,False
1b,1000000000.0,2014-04-08,282,32317087.81494331,32317087.81494331,217855846.96750003,0.015133641732866899,0.015133641732866899,0.24770642201834864,A,0.024747501153665752,4357116939.35,0.7417080667053295,0.14834161334106588,799767.167983427,False
1b,1000000000.0,2014-04-08,297,-64401016.48250001,64401016.48250001,64401016.48250001,0.058233703670797325,0.058233703670797325,0.780650542118432,A,0.006998376843089682,1288020329.65,5.0,1.0,-450702.58242256497,False
1b,1000000000.0,2014-04-08,300,-6913973.640114751,6913973.640114751,6913973.640114751,0.02600157105106947,0.02600157105106947,0.48790658882402,A,0.009072790792553853,138279472.802295,5.0,1.0,-62729.03638199316,False
1b,1000000000.0,2014-04-08,304,-10249481.160850001,10249481.160850001,10249481.160850001,0.01891846991747233,0.01891846991747233,0.3561301084236864,A,0.0024385496209533564,204989623.217,5.0,1.0,-24993.86839975934,False
1b,1000000000.0,2014-04-08,306,-7846922.225000001,7846922.225000001,7846922.225000001,0.014881909566146899,0.014881909566146899,0.23185988323603002,A,0.0003882198979618945,156938444.5,5.0,1.0,-3046.331345504422,False
1b,1000000000.0,2014-04-08,313,54994189.83519095,54994189.83519095,63887990.166951,0.015760784232762136,0.015760784232762136,0.26855713094245204,A,0.0021930080601852975,1277759803.33902,4.30395366104655,0.86079073220931,120602.70157193411,False
1b,1000000000.0,2014-04-08,319,-10859447.443450002,10859447.443450002,10859447.443450002,0.03346444948909999,0.03346444948909999,0.5938281901584654,A,-0.00480747929288472,217188948.86900002,5.0,1.0,52206.5687165558,False
1b,1000000000.0,2014-04-08,337,-68963841.5775,68963841.5775,68963841.5775,0.012874082125603864,0.012874082125603864,0.176814011676397,A,-0.0008318637978128596,1379276831.55,5.0,1.0,57368.52316642354,False
1b,1000000000.0,2014-04-08,342,-4963287.2495,4963287.2495,4963287.2495,0.03268429335500606,0.03268429335500606,0.5846538782318599,A,0.0022532451685046695,99265744.99,5.0,1.0,-11183.503014836704,False
1b,1000000000.0,2014-04-08,343,-9714144.0525,9714144.0525,9714144.0525,0.0357859511395486,0.0357859511395486,0.6196830692243537,A,-0.0011188881934329764,194282881.04999998,5.0,1.0,10869.041089649418,False
1b,1000000000.0,2014-04-08,347,-1852127.065,1852127.065,1852127.065,0.01898431662944805,0.01898431662944805,0.3577981651376147,A,0.0007705675126741252,37042541.3,5.0,1.0,-1427.1889456334777,False
1b,1000000000.0,2014-04-08,361,-3493116.6196999997,3493116.6196999997,3493116.6196999997,0.022095775732354318,0.022095775732354318,0.42952460383653046,A,0.00078010320117472,69862332.394,5.0,1.0,-2724.9914571045865,False
1b,1000000000.0,2014-04-08,371,32145004.298703294,32145004.298703294,37349273.097500004,0.11752983356520005,0.11752983356520005,0.9157631359466222,B,0.01666093816969627,746985461.95,4.3032971772688855,0.860659435453777,535565.9290853165,True
1b,1000000000.0,2014-04-08,372,-3033605.455,3033605.455,3033605.455,0.044364580912191316,0.044364580912191316,0.6972477064220184,A,0.0013609998698431713,60672109.1,5.0,1.0,-4128.736629410535,False
1b,1000000000.0,2014-04-08,376,1862019.1050000002,1862019.1050000002,1862019.1050000002,0.035163271153310624,0.035163271153310624,0.6130108423686406,A,0.0006604166833996672,37240382.1,5.0,1.0,1229.708481750917,False
1b,1000000000.0,2014-04-08,379,-119274911.22050798,119274911.22050798,138947903.7851175,0.05386782195386422,0.05386782195386422,0.7606338615512928,A,-0.09782807426238027,2778958075.70235,4.292073070960691,0.8584146141921382,11668434.872518668,False
1b,1000000000.0,2014-04-08,385,72944727.092173,72944727.092173,72944727.092173,0.05056666233692113,0.05056666233692113,0.7406171809841534,A,-0.0005663454129918311,1458894541.8434598,5.0,1.0,-41311.911590593125,False
1b,1000000000.0,2014-04-08,387,-5370800.08,5370800.08,5370800.08,0.02385664407455519,0.02385664407455519,0.46121768140116765,A,0.005241217359035932,107416001.6,5.0,1.0,-28149.530611207574,False
1b,1000000000.0,2014-04-08,403,3187333.54575,3187333.54575,3187333.54575,0.19024619619036076,0.19024619619036076,0.9683069224353628,C,0.008074728781075624,63746670.915,5.0,1.0,25736.853916755346,True
1b,1000000000.0,2014-04-08,408,-16221590.753783748,16221590.753783748,16221590.753783748,0.04491072366031747,0.04491072366031747,0.7022518765638032,A,0.0011257392646979447,324431815.07567495,5.0,1.0,-18261.281647395495,False
1b,1000000000.0,2014-04-08,414,2285138.1425,2285138.1425,2285138.1425,0.03040978322766966,0.03040978322766966,0.5512927439532944,A,0.002292263610315093,45702762.85,5.0,1.0,5238.1390085957755,False
1b,1000000000.0,2014-04-08,432,-2447123.5725000002,2447123.5725000002,2447123.5725000002,0.03931712265752805,0.03931712265752805,0.6530442035029191,A,-0.0005383990890683865,48942471.45,5.0,1.0,1317.5291022717759,False
1b,1000000000.0,2014-04-08,456,10063331.6675,10063331.6675,10063331.6675,0.007552288665608745,0.007552288665608745,0.04420350291909925,A,0.03227962942829543,201266633.35,5.0,1.0,324840.6170409304,False
1b,1000000000.0,2014-04-08,460,-60293013.40962501,60293013.40962501,60293013.40962501,0.029935578074530716,0.029935578074530716,0.5446205170975813,A,0.003053910904850632,1205860268.1925,5.0,1.0,-184129.49113795918,False
1b,1000000000.0,2014-04-08,463,3805373.954475,3805373.954475,3805373.954475,0.011309836738620632,0.011309836738620632,0.13010842368640535,A,0.0010111223458038054,76107479.0895,5.0,1.0,3847.6986395094655,False
1b,1000000000.0,2014-04-08,469,-5877524.945,5877524.945,5877524.945,0.028128593257378726,0.028128593257378726,0.5162635529608006,A,-0.0005984382439826463,117550498.9,5.0,1.0,3517.33570705,False
1b,1000000000.0,2014-04-08,495,-4691041.64,4691041.64,4691041.64,0.043327527866938845,0.043327527866938845,0.6864053377814846,A,1.1516476459139113e-06,93820832.79999998,5.0,1.0,-5.402427061590133,False
1b,1000000000.0,2014-04-08,520,1741324.00015,1741324.00015,1741324.00015,0.004415953476182166,0.004415953476182166,0.013344453711426188,A,0.0038011101414181514,34826480.003,5.0,1.0,6618.964316464988,False
1b,1000000000.0,2014-04-08,549,1177807.7125000001,1177807.7125000001,1177807.7125000001,0.03171607929977464,0.03171607929977464,0.5688073394495413,A,0.0025199044641577295,23556154.25,5.0,1.0,2967.962912648154,False
1b,1000000000.0,2014-04-08,551,1519147.6039624999,1519147.6039624999,1519147.6039624999,0.10518826399351065,0.10518826399351065,0.8915763135946623,B,-0.03860072376357049,30382952.079249997,5.0,1.0,-58640.19701664644,True
1b,1000000000.0,2014-04-08,569,2641505.923609,2641505.923609,2641505.923609,0.04400832427688219,0.04400832427688219,0.6947456213511259,B,0.0005912168767743253,52830118.47218,5.0,1.0,1561.7028821369927,False
1b,1000000000.0,2014-04-08,622,-2354308.1242052503,2354308.1242052503,2354308.1242052503,0.01754592790540264,0.01754592790540264,0.3219349457881568,A,-0.00016900864995883502,47086162.484105006,5.0,1.0,397.89843765904664,False
1b,1000000000.0,2014-04-08,777,-1001490.745,1001490.745,1001490.745,0.04436531523185117,0.04436531523185117,0.6980817347789825,A,0.0025230089700079006,20029814.9,5.0,1.0,-2526.770133014895,False
1b,1000000000.0,2014-04-08,865,2170418.5056750006,2170418.5056750006,2170418.5056750006,0.05483329809651948,0.05483329809651948,0.7664720600500416,A,0.00967737103740629,43408370.11350001,5.000000000000001,1.0,21003.945185869892,False
1b,1000000000.0,2014-04-08,875,10357246.439775001,10357246.439775001,10357246.439775001,0.0876928559267924,0.0876928559267924,0.8632193494578816,B,0.0012790388166317168,207144928.7955,5.0,1.0,13247.320229892879,False
1b,1000000000.0,2014-04-08,882,2534379.615,2534379.615,2534379.615,0.04917892885982335,0.04917892885982335,0.7306088407005839,A,0.0030483968717385235,50687592.300000004,5.0,1.0,7725.794890163884,False
1b,1000000000.0,2014-04-08,961,2777437.5978500005,2777437.5978500005,2777437.5978500005,0.16981971019071493,0.16981971019071493,0.9591326105087573,C,0.00914285714285712,55548751.95700001,5.0,1.0,25393.715180342795,True
1b,1000000000.0,2014-04-08,1075,7351260.470000001,7351260.470000001,7351260.470000001,0.04102654278983793,0.04102654278983793,0.6680567139282736,A,0.0007792212403754384,147025209.4,5.0,1.0,5728.258301756328,False
1b,1000000000.0,2014-04-08,1083,1080679.3234750002,1080679.3234750002,1080679.3234750002,0.0016138179475444008,0.0016138179475444008,0.0050041701417848205,A,0.04497514977641326,21613586.4695,5.000000000000001,1.0,48603.71443356109,False
1b,1000000000.0,2014-04-08,1085,-3517040.5525,3517040.5525,3517040.5525,0.019985705563311917,0.019985705563311917,0.3786488740617181,A,0.02281368821292773,70340811.05,5.0,1.0,-80236.66659695808,False
1b,1000000000.0,2014-04-08,1107,-1761055.22,1761055.22,1761055.22,0.022812942479908078,0.022812942479908078,0.44036697247706424,A,-0.0017706534710507649,35221104.4,5.0,1.0,3118.2185380050682,False
1b,1000000000.0,2014-04-08,1197,-1071037.0275,1071037.0275,1071037.0275,0.02757531186220466,0.02757531186220466,0.5079232693911593,A,-0.0044104769929421694,21420740.55,5.0,1.0,4723.78416837792,False
1b,1000000000.0,2014-04-08,1250,18442384.838150002,18442384.838150002,18442384.838150002,0.07306184909150087,0.07306184909150087,0.8306922435362802,B,0.028996282527881112,368847696.763,5.0,1.0,534760.6012549085,False
