gross_pnl,trade_cost,borrow_cost,net_pnl,gross_long,gross_short,gross_notional,turnover_$,n_long,n_short
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
48379.624203788124,10000.000000000002,396.82539682539675,37982.798806962724,25000000.0,25000000.000000004,50000000.0,50000000.00000001,28,28
16203.419563063952,20688.106975742565,396.8253968253969,-4881.51280950401,25000000.0,25000000.000000007,50000000.00000001,75274473.74526814,27,27
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.00000001,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
56642.77962580582,9999.999999999998,396.8253968253968,46245.95422898042,25000000.0,25000000.000000004,50000000.0,50000000.00000001,26,26
56711.71663694811,20000.0,396.8253968253967,36314.89124012271,25000000.000000004,25000000.0,50000000.0,59794532.021327786,26,26
0.0,9999.999999999998,0.0,-9999.999999999998,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-44383.16155881027,10000.000000000002,396.82539682539687,-54779.98695563567,25000000.0,25000000.000000004,50000000.0,50000000.00000001,26,26
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.00000001,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-102691.41344231069,9999.999999999998,396.82539682539675,-113088.23883913609,24999999.999999996,24999999.999999996,49999999.99999999,49999999.99999999,28,28
211010.6654876164,19999.999999999996,396.8253968253969,190613.84009079103,25000000.0,25000000.000000004,50000000.0,59318317.62475797,28,28
46662.216889576855,20801.0963492919,396.8253968253968,25464.29514345956,25000000.000000007,25000000.000000004,50000000.000000015,80059555.65006295,28,28
107650.86495155186,20587.62545021241,396.825396825397,86666.41410451406,25000000.0,25000000.000000007,50000000.00000001,78902149.86475044,28,28
0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.00000001,0,0
89724.10948424747,9999.999999999998,396.8253968253968,79327.28408742207,25000000.0,24999999.999999996,50000000.0,50000000.0,28,28
0.0,9999.999999999998,0.0,-9999.999999999998,0.0,0.0,0.0,50000000.0,0,0
-27346.15537530256,10000.0,396.82539682539675,-37742.98077212796,25000000.0,24999999.999999996,50000000.0,50000000.0,28,28
-13398.084316964865,20000.000000000004,396.825396825397,-33794.90971379027,25000000.0,25000000.000000004,50000000.0,59654844.22976743,28,28
108202.09237462819,20000.000000000004,396.82539682539687,87805.26697780279,25000000.000000004,25000000.000000004,50000000.00000001,55206137.69039531,28,28
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.00000001,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100198.57609178004,9999.999999999998,396.82539682539687,89801.75069495464,25000000.000000004,25000000.000000007,50000000.000000015,50000000.00000001,28,28
0.0,9999.999999999998,0.0,-9999.999999999998,0.0,0.0,0.0,50000000.00000001,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
73124.4620415519,10000.000000000004,396.82539682539687,62727.6366447265,25000000.0,25000000.0,50000000.0,50000000.0,28,28
0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.0,0,0
226531.31638032803,10000.0,396.8253968253968,216134.49098350265,25000000.000000004,25000000.000000007,50000000.000000015,50000000.00000001,28,28
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.00000001,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
44495.277310575446,10000.000000000002,396.8253968253969,34098.45191375005,25000000.000000004,25000000.000000004,50000000.00000001,50000000.00000001,28,28
107989.7397970743,20362.191639409455,396.8253968253967,87230.72276083945,25000000.0,25000000.0,50000000.0,94091477.67684655,28,28
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
202040.0652944906,10000.0,396.82539682539675,191643.23989766522,25000000.000000004,24999999.999999996,50000000.0,50000000.0,24,24
-78129.55616247629,20853.290745726088,396.82539682539675,-99379.67230502778,25000000.000000004,25000000.0,50000000.0,83179983.8115269,24,24
-24199.88971115555,20214.420992196585,396.82539682539687,-44811.13610017754,24999999.999999996,25000000.0,50000000.0,66264153.22602259,25,25
-15970.267404814434,20718.307536013694,396.82539682539675,-37085.400337653526,25000000.000000004,25000000.0,50000000.0,68231529.56885093,26,26
0.0,9999.999999999996,0.0,-9999.999999999996,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
94649.34426659431,10000.000000000002,396.8253968253968,84252.51886976892,25000000.0,25000000.0,50000000.0,50000000.0,26,26
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
61651.68550157306,9999.999999999995,396.82539682539675,51254.86010474767,25000000.0,24999999.999999993,49999999.99999999,49999999.99999999,27,27
41525.629026620954,19999.999999999996,396.82539682539675,21128.803629795562,25000000.0,24999999.999999996,50000000.0,61446870.79612262,28,28
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,49999999.99999999,0,0
-59195.08861627935,10000.0,396.8253968253969,-69591.91401310475,25000000.0,25000000.0,50000000.0,50000000.0,27,27
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-45865.93733417224,9999.999999999996,396.8253968253968,-56262.76273099764,24999999.999999996,25000000.000000004,50000000.0,50000000.0,27,27
9083.25933764305,20000.000000000004,396.82539682539687,-11313.56605918235,25000000.0,25000000.0,50000000.0,73493442.25118361,27,27
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-8439.342749448506,10000.0,396.825396825397,-18836.168146273903,25000000.0,25000000.000000004,50000000.0,50000000.0,27,27
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-82686.0178537874,10000.0,396.82539682539675,-93082.8432506128,24999999.999999996,25000000.0,50000000.0,50000000.0,27,27
-61169.449575427185,20000.0,396.8253968253968,-81566.27497225259,25000000.000000004,25000000.0,50000000.0,64858332.351413146,27,27
0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
41498.018586692655,10000.000000000004,396.82539682539687,31101.193189867256,25000000.0,25000000.000000004,50000000.0,50000000.0,28,28
0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
29106.686894475526,10000.000000000002,396.825396825397,18709.86149765013,24999999.999999996,25000000.000000004,50000000.0,50000000.0,29,29
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-23108.233412857986,10000.0,396.82539682539675,-33505.05880968338,24999999.999999993,25000000.0,49999999.99999999,49999999.99999999,28,28
5939.231717539733,20000.000000000004,396.82539682539675,-14457.593679285668,25000000.0,25000000.0,50000000.0,66341244.65944487,28,28
68846.03547907846,20000.00000000001,396.825396825397,48449.21008225305,24999999.999999996,25000000.0,50000000.0,65862269.19831344,27,27
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-2668.2661386238083,9999.999999999998,396.82539682539687,-13065.091535449204,25000000.0,25000000.0,50000000.0,50000000.0,28,28
0.0,9999.999999999998,0.0,-9999.999999999998,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
112646.65238818154,10000.000000000004,396.82539682539675,102249.82699135614,25000000.0,25000000.000000004,50000000.0,50000000.00000001,30,30
0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.00000001,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
134458.75199034714,10000.0,396.8253968253968,124061.92659352174,25000000.000000004,24999999.999999996,50000000.0,50000000.0,30,30
29195.899936796013,19999.999999999996,396.8253968253968,8799.07453997062,25000000.0,25000000.0,50000000.0,68388975.9204871,30,30
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
117186.44544564557,9999.999999999998,396.8253968253968,106789.62004882017,24999999.999999996,25000000.0,50000000.0,50000000.0,30,30
0.0,9999.999999999998,0.0,-9999.999999999998,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1809.2672574812914,9999.999999999998,396.8253968253967,-8587.558139344104,25000000.0,24999999.999999996,50000000.0,49999999.99999999,29,29
52951.295614505725,20000.000000000004,396.8253968253968,32554.47021768033,25000000.000000004,25000000.000000004,50000000.00000001,60815689.2188241,30,30
151756.86005501487,20000.0,396.82539682539675,131360.03465818948,25000000.000000004,25000000.0,50000000.0,74198946.67070556,30,30
80566.31899253352,20000.000000000007,396.82539682539675,60169.49359570811,25000000.000000004,25000000.000000004,50000000.00000001,73753998.56231394,30,30
437980.10092257353,19999.999999999996,396.8253968253968,417583.27552574815,25000000.0,25000000.0,50000000.0,75012811.2640781,29,29
0.0,9999.999999999996,0.0,-9999.999999999996,0.0,0.0,0.0,50000000.0,0,0
86772.49964897877,10000.0,396.82539682539675,76375.67425215337,25000000.0,25000000.0,50000000.0,50000000.0,29,29
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
-52044.06414042063,10000.000000000004,396.82539682539704,-62440.88953724604,25000000.000000004,25000000.000000007,50000000.000000015,50000000.00000001,30,30
0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.00000001,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
90150.31103486434,10000.0,396.8253968253968,79753.48563803894,25000000.000000004,25000000.0,50000000.0,50000000.0,32,32
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
114647.68653358746,10000.000000000004,396.82539682539664,104250.86113676206,25000000.0,25000000.000000004,50000000.0,50000000.0,31,31
0.0,10000.000000000004,0.0,-10000.000000000004,0.0,0.0,0.0,50000000.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
70978.35465609378,10000.000000000002,396.8253968253969,60581.52925926838,25000000.0,25000000.000000004,50000000.0,50000000.0,31,31
38728.51558355586,20000.0,396.8253968253967,18331.690186730466,25000000.0,24999999.999999996,50000000.0,65678194.598190896,31,31
60182.13849442272,19999.99999999999,396.8253968253968,39785.31309759733,25000000.000000004,25000000.000000004,50000000.00000001,65088117.974591024,31,31
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.00000001,0,0
104520.40277410524,10000.000000000002,396.8253968253967,94123.57737727984,25000000.000000004,24999999.999999993,50000000.0,50000000.0,31,31
207248.78403292177,20000.00000000001,396.82539682539687,186851.9586360964,25000000.0,24999999.999999996,50000000.0,69675844.11711882,31,31
31795.90798507457,20195.518240011224,396.8253968253967,11203.564348237947,24999999.999999996,24999999.999999996,49999999.99999999,59313125.10390176,31,31
-129357.68729395578,20000.0,396.8253968253968,-149754.51269078115,25000000.0,25000000.0,50000000.0,64452823.59261363,31,31
139562.16660452393,19999.999999999996,396.82539682539687,119165.34120769853,25000000.0,25000000.0,50000000.0,66048141.58442263,31,31
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.0,0,0
152010.48609915123,10000.0,396.82539682539687,141613.66070232584,25000000.000000004,25000000.0,50000000.0,50000000.0,31,31
0.0,10000.0,0.0,-10000.0,0.0,0.0,0.0,50000000.0,0,0
96018.05906575492,10000.0,396.82539682539687,85621.23366892952,25000000.000000004,25000000.0,50000000.0,50000000.0,30,30
72585.27256397059,20494.881427767043,396.82539682539687,51693.565739378144,25000000.0,25000000.000000004,50000000.0,75640611.27854617,30,30
59582.61961028237,20319.15324548639,396.82539682539687,38866.64096797058,25000000.0,25000000.000000004,50000000.0,70979491.6799136,30,30
0.0,10000.000000000002,0.0,-10000.000000000002,0.0,0.0,0.0,50000000.0,0,0
