aum_label,aum,date,instrument_id,signed_position,abs_position,max_position_by_adv,feature_short_dsi,short_dsi,short_dsi_pct,borrow_tier,target_r_overnight_next,adv_dollar,adv_share_pct,cap_utilization,gross_pnl_contribution,high_short_interest_gt_10pct
50m,50000000.0,2013-04-05,352,-1279462.2075961377,1279462.2075961377,7033671.0725,0.06126769076349361,0.06126769076349361,0.7852865697177075,A,-0.010179815207739473,140673421.45,0.9095266144862347,0.18190532289724695,13024.68883861508,False
50m,50000000.0,2013-04-05,362,768565.7503510127,768565.7503510127,5028425.7115727505,0.009437818587493757,0.009437818587493757,0.07442258340461934,A,6.847448552615987e-07,100568514.231455,0.7642210449506939,0.15284420899013876,0.5262714434831262,False
50m,50000000.0,2013-04-05,363,927044.6144281628,927044.6144281628,13016417.595,0.011020030162023856,0.011020030162023856,0.11633875106929,A,0.0008510196877826726,260328351.9,0.35610589767197875,0.07122117953439575,788.9332183312632,False
50m,50000000.0,2013-04-05,410,-800341.3521929667,800341.3521929667,6865757.495000001,0.018175422645234446,0.018175422645234446,0.31394354148845166,A,0.017097051347836123,137315149.9,0.5828500007288465,0.11657000014576929,-13683.477194239747,False
50m,50000000.0,2013-04-05,468,-1202218.3336996126,1202218.3336996126,6458715.8875,0.012657913307008845,0.012657913307008845,0.16253207869974337,A,0.0009848566868424502,129174317.75,0.9306945487618901,0.186138909752378,-1184.0127649886517,False
50m,50000000.0,2013-04-05,482,-1079200.2035651188,1079200.2035651188,17575005.0881945,0.010917078171550552,0.010917078171550552,0.11377245508982035,A,-0.0008522090040187225,351500101.76388997,0.3070269960519216,0.061405399210384314,919.7041306170324,False
50m,50000000.0,2013-04-05,485,-333888.1188685789,333888.1188685789,11716546.324625,0.0288207322015819,0.0288207322015819,0.5124037639007699,A,0.0010231106579381422,234330926.4925,0.14248572472539828,0.028497144945079652,-341.6044929733604,False
50m,50000000.0,2013-04-05,490,1817724.9234810588,1817724.9234810588,2094517.0775,0.0027423581723412887,0.0027423581723412887,0.01283147989734816,A,0.005756750459919635,41890341.55,4.339245888724578,0.8678491777449157,10464.188789256968,False
50m,50000000.0,2013-04-05,495,-786522.7691677577,786522.7691677577,4261796.085,0.0327760615451293,0.0327760615451293,0.5688622754491018,A,-0.0004449934389653132,85235921.69999999,0.9227597396506569,0.18455194793013135,349.9974718764817,False
50m,50000000.0,2013-04-05,506,-427988.70869696274,427988.70869696274,10590221.6475,0.018001247246635977,0.018001247246635977,0.3105218135158255,A,0.014596569330099118,211804432.95000002,0.20206787116584884,0.04041357423316977,-6247.166858994812,False
50m,50000000.0,2013-04-05,513,1016962.0659319974,1016962.0659319974,8922366.377500001,0.054766718298760814,0.054766718298760814,0.7485029940119761,A,-0.0015682267794210336,178447327.55,0.5698948142818502,0.11397896285637002,-1594.827145449897,False
50m,50000000.0,2013-04-05,526,-421659.4831318262,421659.4831318262,2081093.895,0.01057436420263479,0.01057436420263479,0.1009409751924722,A,-2.2820689051794574e-06,41621877.9,1.0130717411283028,0.20261434822566052,0.9622559950291826,False
50m,50000000.0,2013-04-05,599,989689.2406021408,989689.2406021408,1501914.9536499998,0.05527164069595108,0.05527164069595108,0.7544910179640718,A,0.002451305092616707,30038299.072999995,3.2947579295251295,0.6589515859050259,2426.0302755959888,False
50m,50000000.0,2013-04-05,622,-470240.69869076094,470240.69869076094,1315420.1987030003,0.006757447196371257,0.006757447196371257,0.03849443969204448,A,-0.0020590403710403216,26308403.974060006,1.7874162915941862,0.3574832583188373,968.2445827104845,False
50m,50000000.0,2013-04-05,674,1142759.7821258076,1142759.7821258076,1754475.9223250002,0.010435712594105896,0.010435712594105896,0.09666381522668947,A,0.012117793446932756,35089518.4465,3.2566983894867096,0.6513396778973419,13847.726999262415,False
50m,50000000.0,2013-04-05,693,-684397.8712843964,684397.8712843964,1531108.25,0.0031949333585179415,0.0031949333585179415,0.015397775876817793,A,-0.00020740324346435468,30622165.0,2.2349754541666025,0.4469950908333205,141.94633832448375,False
50m,50000000.0,2013-04-05,704,-640942.6115025008,640942.6115025008,9705829.332500001,0.02362196085469692,0.02362196085469692,0.4388366124893071,A,-0.0009227948250871698,194116586.65,0.3301843611427941,0.06603687222855881,591.4585250723641,False
50m,50000000.0,2013-04-05,716,752905.9934623558,752905.9934623558,16180925.37,0.1476720359942528,0.1476720359942528,0.9478186484174508,B,0.003651037838211302,323618507.4,0.23265232866665025,0.04653046573333005,2748.888270747132,True
50m,50000000.0,2013-04-05,816,656940.3004887997,656940.3004887997,16067382.75,0.3576933303628842,0.3576933303628842,0.9965782720273738,C,0.002672731706568676,321347655.0,0.20443289075465623,0.04088657815093125,1755.8251704391685,True
50m,50000000.0,2013-04-05,843,1081772.6150053674,1081772.6150053674,11943804.588200001,0.06324424032669951,0.06324424032669951,0.7921300256629598,A,0.004478102087643654,238876091.764,0.4528593075250558,0.09057186150501116,4844.28820561127,False
50m,50000000.0,2013-04-05,904,651432.2616704815,651432.2616704815,4216588.45192975,0.04424194037127482,0.04424194037127482,0.6843455945252352,A,-0.003638449334299576,84331769.03859499,0.7724636505281293,0.15449273010562584,-2370.203278816231,False
50m,50000000.0,2013-04-05,942,-247748.78102895583,247748.78102895583,2505619.1315,0.0422594431967067,0.0422594431967067,0.6740804106073567,A,-0.00013947001394709613,50112382.63,0.49438635328554487,0.09887727065710897,34.55352594548453,False
50m,50000000.0,2013-04-05,954,982354.7830395455,982354.7830395455,5109641.285,0.062045980166275314,0.062045980166275314,0.7887082976903336,A,0.0029136241946678965,102192825.7,0.9612756828188435,0.1922551365637687,2862.212663611752,False
50m,50000000.0,2013-04-05,993,866008.8636748983,866008.8636748983,1144133.6300000001,0.012989364209159306,0.012989364209159306,0.17023096663815226,A,-0.0006591812348760717,22882672.6,3.784561702267672,0.7569123404535344,-570.856792170843,False
50m,50000000.0,2013-04-05,1081,829158.2865103559,829158.2865103559,2997663.6804335,0.05815345992424268,0.05815345992424268,0.76732249786142,A,0.0016806890857996581,59953273.608669996,1.3830075266990078,0.27660150533980155,1393.557282538301,False
50m,50000000.0,2013-04-05,1186,764826.3035205214,764826.3035205214,1758472.57,0.021022233137950378,0.021022233137950378,0.3798118049615056,A,0.0015092930846305475,35169451.4,2.1746893200629267,0.4349378640125853,1154.347050847067,False
50m,50000000.0,2013-04-05,1214,-1010569.8103564794,1010569.8103564794,3057144.295,0.029180126913804717,0.029180126913804717,0.5183917878528657,A,-0.003387967469544728,61142885.9,1.652800314347739,0.3305600628695478,3423.7776431917373,False
50m,50000000.0,2013-04-05,1223,625726.2079024116,625726.2079024116,4271666.322550001,0.07292747139262072,0.07292747139262072,0.8306244653550042,B,0.00045641259698769865,85433326.451,0.7324146605262932,0.14648293210525865,285.5893235520043,False
50m,50000000.0,2013-04-05,1327,634949.4140338568,634949.4140338568,5481044.338925,0.03895301545264303,0.03895301545264303,0.6415739948674081,A,-0.0006215038083183799,109620886.7785,0.5792230228139239,0.1158446045627848,-394.6234789115658,False
50m,50000000.0,2013-04-05,1342,-627447.9110469446,627447.9110469446,5898760.973132752,0.021779085625475588,0.021779085625475588,0.397775876817793,A,-0.0022991322701079175,117975219.46265504,0.5318472081720201,0.10636944163440402,1442.5857400998323,False
50m,50000000.0,2013-04-05,1410,629379.6521334449,629379.6521334449,1414987.977925,0.22921668958905694,0.22921668958905694,0.9854576561163387,C,0.003997661581534695,28299759.5585,2.223975263225892,0.4447950526451784,2516.0468555335437,True
50m,50000000.0,2013-04-05,1440,586341.0425970287,586341.0425970287,2923095.636705,0.1377009928887102,0.1377009928887102,0.9409751924721984,B,0.0023245002324499,58461912.7341,1.0029453625026954,0.20058907250053906,1362.9498898117097,True
50m,50000000.0,2013-04-05,1457,906574.8088129448,906574.8088129448,2818910.805,0.16076910170465372,0.16076910170465372,0.9555175363558597,C,-0.011362485095053665,56378216.1,1.608023225149447,0.3216046450298894,-10300.942752688212,True
50m,50000000.0,2013-04-05,1485,569278.7220124309,569278.7220124309,8352057.628900001,0.25711497568835245,0.25711497568835245,0.9888793840889649,C,0.0011530049433048362,167041152.578,0.3408014810880844,0.06816029621761688,656.3811805985924,True
50m,50000000.0,2013-04-08,13,553266.1434173941,553266.1434173941,8091107.0725,0.07246167699678896,0.07246167699678896,0.8297690333618477,B,-0.00399334442595678,161822141.45,0.3418976775735866,0.06837953551471732,-2209.382269886455,False
50m,50000000.0,2013-04-08,25,-1003031.5867973928,1003031.5867973928,15896527.4725,0.010575824837379405,0.010575824837379405,0.10179640718562874,A,0.001187295933511523,317930549.45,0.3154876398422784,0.06309752796845568,-1190.8953241881547,False
50m,50000000.0,2013-04-08,26,888394.5973266569,888394.5973266569,7329721.918925001,0.01263641210956147,0.01263641210956147,0.15911035072711718,A,0.0029062149528322756,146594438.3785,0.6060220340916778,0.12120440681833554,2581.865662766139,False
50m,50000000.0,2013-04-08,27,-1048014.9376274378,1048014.9376274378,4652772.4840095,0.013703869455349432,0.013703869455349432,0.18733960650128315,A,1.6896614793981968e-06,93055449.68018998,1.1262262889806263,0.22524525779612525,-1.7707904699429855,False
50m,50000000.0,2013-04-08,29,-896793.8273482431,896793.8273482431,1222017.8725,0.041006950732271154,0.041006950732271154,0.6612489307100086,A,0.005493813007888315,24440357.45,3.669315513011219,0.7338631026022437,-4926.8175940797255,False
50m,50000000.0,2013-04-08,32,-1434980.7881211154,1434980.7881211154,59262357.597925,0.012871758306790005,0.012871758306790005,0.16766467065868262,A,0.004897380372997695,1185247151.9585,0.12107017390845076,0.02421403478169015,-7027.6467473731145,False
50m,50000000.0,2013-04-08,51,1111351.35810663,1111351.35810663,92669182.68,0.01439281006912425,0.01439281006912425,0.20872540633019676,A,0.0032798222818342104,1853383653.6000001,0.05996337325776821,0.011992674651553643,3645.034947264836,False
50m,50000000.0,2013-04-08,64,983703.7485620348,983703.7485620348,37151518.755,0.011593248796660464,0.011593248796660464,0.1317365269461078,A,0.003402099207918674,743030375.1,0.13239078529321818,0.026478157058643637,3346.657743809529,False
50m,50000000.0,2013-04-08,80,895145.2672406969,895145.2672406969,9680195.957825001,0.008559733683629845,0.008559733683629845,0.058169375534645,A,0.0025076908698966616,193603919.1565,0.4623590633602334,0.09247181267204667,2244.7476138907027,False
50m,50000000.0,2013-04-08,110,961498.6028325063,961498.6028325063,21192525.617500003,0.008518259600226032,0.008518259600226032,0.055603079555175364,A,0.001379944802207822,423850512.35,0.2268485172995465,0.045369703459909295,1326.8149993088,False
50m,50000000.0,2013-04-08,114,769498.5430815311,769498.5430815311,8411144.001124999,0.06635801622825384,0.06635801622825384,0.8058169375534645,B,-0.00027483853236220934,168222880.02249995,0.45742799254097305,0.0914855985081946,-211.4878502353863,False
50m,50000000.0,2013-04-08,122,-794043.9027023362,794043.9027023362,7035914.740000001,0.014158414183988947,0.014158414183988947,0.20017108639863132,A,0.003149266161861508,140718294.8,0.5642790824255611,0.11285581648511223,-2500.655593812919,False
50m,50000000.0,2013-04-08,126,-737639.6477047204,737639.6477047204,20324210.330000002,0.009031105144800149,0.009031105144800149,0.06672369546621043,A,0.0012580022811026215,406484206.6,0.18146821837793892,0.03629364367558778,-927.9523594442724,False
50m,50000000.0,2013-04-08,142,-672693.5072376819,672693.5072376819,7419125.0225,0.012100999913866763,0.012100999913866763,0.1437125748502994,A,0.0016489290263959067,148382500.45,0.45335097144043435,0.09067019428808687,-1109.2238499522787,False
50m,50000000.0,2013-04-08,158,-1237908.1497472639,1237908.1497472639,10707068.267250001,0.01728988276488136,0.01728988276488136,0.29426860564585117,A,0.001182343926672269,214141365.34500003,0.5780798809015194,0.11561597618030389,-1463.6331826317833,False
50m,50000000.0,2013-04-08,167,-672615.9532292391,672615.9532292391,21993380.247500002,0.023610915299306128,0.023610915299306128,0.4354148845166809,A,-0.0007354161707938678,439867604.95000005,0.1529132733713581,0.030582654674271622,494.6526487387143,False
50m,50000000.0,2013-04-08,187,733118.8292323343,733118.8292323343,78747894.15765001,0.015211812366114233,0.015211812366114233,0.23609923011120615,A,0.00298553587702699,1574957883.153,0.04654847199879789,0.009309694399759578,2188.752566797157,False
50m,50000000.0,2013-04-08,191,-834249.535421927,834249.535421927,4159838.7450000006,0.022780182101616836,0.022780182101616836,0.41317365269461076,A,0.0020583272577057166,83196774.9,1.0027426380706097,0.20054852761412195,-1717.158558487283,False
50m,50000000.0,2013-04-08,197,-993788.8669121953,993788.8669121953,8653603.345,0.011017122769516498,0.011017122769516498,0.11548331907613345,A,0.0010950834060385883,173072066.9,0.574205234104242,0.11484104682084839,-1088.2816972614362,False
50m,50000000.0,2013-04-08,207,530832.064969674,530832.064969674,4751263.1049999995,0.1565924262555726,0.1565924262555726,0.9520958083832335,C,0.006749593171461621,95025262.09999998,0.558622047694067,0.11172440953881337,3582.900480912183,True
50m,50000000.0,2013-04-08,208,-270898.46248729003,270898.46248729003,4513724.020850001,0.034112972155234955,0.034112972155234955,0.5919589392643285,A,0.019915185538870395,90274480.41700001,0.3000831034816744,0.06001662069633487,-5394.993142629102,False
50m,50000000.0,2013-04-08,229,-1415810.3279556122,1415810.3279556122,1905863.0850000002,0.03103790942003494,0.03103790942003494,0.5517536355859709,A,0.00259467658232726,38117261.7,3.714354769497023,0.7428709538994046,-3673.569902963505,False
50m,50000000.0,2013-04-08,287,678067.4591103075,678067.4591103075,19004606.6146875,0.021655143968581213,0.021655143968581213,0.3960650128314799,A,0.0035741465499607994,380092132.2937499,0.17839555241997768,0.03567911048399553,2423.512469619791,False
50m,50000000.0,2013-04-08,288,-1818134.106006224,1818134.106006224,80584780.803525,0.010053283601446769,0.010053283601446769,0.08810949529512403,A,-0.0006430399556863753,1611695616.0705,0.11280877653803173,0.022561755307606342,1169.1328749581298,False
50m,50000000.0,2013-04-08,296,-228904.30945194524,228904.30945194524,28527118.22,0.006599769272115485,0.006599769272115485,0.036783575705731396,A,-0.002169070180999211,570542364.4,0.04012047548698126,0.008024095097396251,496.50951193443024,False
50m,50000000.0,2013-04-08,301,-874287.72610597,874287.72610597,1956013.6725000003,0.05757941204557857,0.05757941204557857,0.7656116338751069,A,-0.008837582200636795,39120273.45,2.234871203605991,0.4469742407211981,7726.589646469338,False
50m,50000000.0,2013-04-08,317,633105.6956169393,633105.6956169393,8852341.235,0.08818532077320912,0.08818532077320912,0.8682634730538922,B,0.0005567427055273022,177046824.7,0.35759223396958184,0.07151844679391636,352.4769778625195,False
50m,50000000.0,2013-04-08,338,750667.21387748,750667.21387748,3179930.04135,0.018576960369253506,0.018576960369253506,0.32164242942686055,A,0.004877229850824394,63598600.827,1.180320327988715,0.23606406559774298,3661.1765435584252,False
50m,50000000.0,2013-04-08,347,-756469.5591090226,756469.5591090226,1915561.6075,0.026791666289110484,0.026791666289110484,0.4893071000855432,A,0.0003988839028827851,38311232.15,1.9745372744661847,0.3949074548932369,-301.74353014942665,False
50m,50000000.0,2013-04-08,352,-1003521.3164325332,1003521.3164325332,7094870.532500001,0.06126769076349361,0.06126769076349361,0.7852865697177075,A,0.0029262361835027395,141897410.65,0.7072160879015541,0.1414432175803108,-2936.540387061181,False
50m,50000000.0,2013-04-08,362,858697.2795236583,858697.2795236583,5058380.55751675,0.009437818587493757,0.009437818587493757,0.07442258340461934,A,-0.005433907351933942,101167611.150335,0.8487867507789966,0.16975735015579932,-4666.081460289282,False
50m,50000000.0,2013-04-08,367,-802815.537009716,802815.537009716,4455373.31685,0.04153444017309575,0.04153444017309575,0.6672369546621043,A,0.0012886886564309474,89107466.337,0.9009520414075154,0.18019040828150307,-1034.5792757509405,False
50m,50000000.0,2013-04-08,410,1481100.3616658528,1481100.3616658528,7041387.305,0.018175422645234446,0.018175422645234446,0.31394354148845166,A,-0.0005627172334901065,140827746.1,1.0517106200181192,0.21034212400362387,-833.4406980378049,False
50m,50000000.0,2013-04-08,435,-656591.8968153608,656591.8968153608,1971866.375,0.02356852569214877,0.02356852569214877,0.4345594525235244,A,0.0026089405091689333,39437327.5,1.664899572151183,0.33297991443023656,-1713.009197593663,False
50m,50000000.0,2013-04-08,459,-1150451.560089458,1150451.560089458,1527824.7725,0.005818278081804626,0.005818278081804626,0.030795551753635585,A,0.0009648049703943062,30556495.45,3.764998384621552,0.7529996769243104,-1109.961383372193,False
50m,50000000.0,2013-04-08,490,1697671.3659723548,1697671.3659723548,2084630.0975000001,0.0027423581723412887,0.0027423581723412887,0.01283147989734816,A,0.0020542629321387285,41692601.95,4.071876751679574,0.8143753503359148,3487.46335807033,False
50m,50000000.0,2013-04-08,517,-1088922.2272020597,1088922.2272020597,3030722.2958460003,0.026464306354705282,0.026464306354705282,0.4816082121471343,A,0.0005461887331839055,60614445.91692001,1.7964731191217511,0.35929462382435023,-594.7570518112899,False
50m,50000000.0,2013-04-08,539,922815.3416697758,922815.3416697758,2704059.3875,0.18295807828931715,0.18295807828931715,0.9683490162532079,C,0.0012894906511926596,54081187.75,1.7063518388975765,0.34127036777951525,1189.9617558603359,True
50m,50000000.0,2013-04-08,545,707845.0483950964,707845.0483950964,2503413.7915250002,0.2956883020414834,0.2956883020414834,0.9931565440547476,C,-3.7288805526669577e-06,50068275.8305,1.4137595845948818,0.28275191691897633,-2.639469635262077,True
50m,50000000.0,2013-04-08,622,-491842.53392605047,491842.53392605047,1321317.9526882502,0.006757447196371257,0.006757447196371257,0.03849443969204448,A,-0.001468299617114699,26426359.053765003,1.8611816063097686,0.3722363212619537,722.1722042443432,False
50m,50000000.0,2013-04-08,640,807991.1889075305,807991.1889075305,2157054.6655999995,0.04469345936176661,0.04469345936176661,0.6877673224978614,A,0.0030089170270157783,43141093.311999984,1.8729038299147194,0.3745807659829438,2431.178445982591,False
50m,50000000.0,2013-04-08,715,799189.2925561031,799189.2925561031,3069123.332452,0.016296111210245996,0.016296111210245996,0.2643284858853721,A,-2.021508140992445e-06,61382466.64904,1.3019830192317665,0.26039660384635327,-1.6155676610961553,False
50m,50000000.0,2013-04-08,843,874328.6074793291,874328.6074793291,12229178.7434,0.06324424032669951,0.06324424032669951,0.7921300256629598,A,0.0021002329924144636,244583574.868,0.35747642005445296,0.07149528401089059,1836.2937876398823,False
50m,50000000.0,2013-04-08,886,-435707.3440314799,435707.3440314799,6492753.183424501,0.025396349296374656,0.025396349296374656,0.46706586826347307,A,0.0017078215029373567,129855063.66849001,0.3355335800718617,0.06710671601437233,-744.1103711246859,False
50m,50000000.0,2013-04-08,890,-583530.9095303986,583530.9095303986,1815369.1766,0.01400271144020126,0.01400271144020126,0.19503849443969204,A,-0.00031242888097782195,36307383.532,1.607196258072675,0.32143925161453496,182.31190908055308,False
50m,50000000.0,2013-04-08,942,402456.52250415116,402456.52250415116,2768112.68375,0.0422594431967067,0.0422594431967067,0.6740804106073567,A,-0.0008271298593879317,55362253.675,0.7269511188376513,0.14539022376753025,-332.8838068686145,False
50m,50000000.0,2013-04-08,950,1116502.9911638948,1116502.9911638948,4691413.19345,,,,A,-6.847926186104303e-07,93828263.869,1.1899431419968722,0.23798862839937446,-0.7645730070055016,False
50m,50000000.0,2013-04-08,986,1129800.9250593847,1129800.9250593847,3365604.3931750003,0.050779284810356366,0.050779284810356366,0.7296834901625321,A,0.0014830764847961753,67312087.8635,1.678451762409259,0.33569035248185175,1675.5811844565392,False
50m,50000000.0,2013-04-08,993,700215.1043425977,700215.1043425977,1130488.1,0.012989364209159306,0.012989364209159306,0.17023096663815226,A,0.0040994900609514495,22609762.0,3.0969591999358403,0.6193918399871681,2870.524860780561,False
50m,50000000.0,2013-04-08,1013,547767.2227429112,547767.2227429112,1029077.759575,0.03326037292654219,0.03326037292654219,0.5808383233532934,A,0.0021939447125933764,20581555.1915,2.661447192139952,0.5322894384279903,1201.7710020687682,False
50m,50000000.0,2013-04-08,1034,-1012011.6018911451,1012011.6018911451,2567657.51349875,0.052347752298000545,0.052347752298000545,0.7408041060735672,A,0.0023679118295008017,51353150.269975,1.9706903988767461,0.3941380797753492,-2396.354243710098,False
50m,50000000.0,2013-04-08,1050,502210.4212790854,502210.4212790854,14215983.653925002,0.19985149186530643,0.19985149186530643,0.9777587681779298,C,0.012770728102446727,284319673.07850003,0.17663583242107422,0.03532716648421484,6413.592740370425,True
50m,50000000.0,2013-04-08,1111,-502271.60745631985,502271.60745631985,2156639.1925000004,0.012458263416995503,0.012458263416995503,0.15312232677502138,A,-0.0005402110322817455,43132783.85,1.1644776029366346,0.23289552058732688,271.3326635497902,False
50m,50000000.0,2013-04-08,1137,-338440.8175692863,338440.8175692863,2911777.0075000003,0.029999351372933764,0.029999351372933764,0.5320786997433704,A,0.002259722562270916,58235540.150000006,0.5811585445890061,0.1162317089178012,-764.7823514547313,False
50m,50000000.0,2013-04-08,1206,-198857.33174050506,198857.33174050506,5978878.392725001,0.0654697198684177,0.0654697198684177,0.7998289136013687,A,0.0002141327623124134,119577567.85450001,0.16629986318376314,0.03325997263675263,-42.58186975167031,False
50m,50000000.0,2013-04-08,1214,-1044770.1223400714,1044770.1223400714,2982181.1125000003,0.029180126913804717,0.029180126913804717,0.5183917878528657,A,-0.002780033238818036,59643622.25,1.7516879138574977,0.3503375827714995,2904.495667029384,False
