date,alpha_spread,spread_threshold,rolling_ic,trade_allowed
2013-07-01,0.05680614402082419,0.07257513133443423,0.07068132426936083,False
2013-07-02,0.0628252875963188,0.07229562567459488,0.07007891182894276,False
2013-07-03,0.06313957406938052,0.07201612001475555,0.06940420594949497,False
2013-07-05,0.06226617537087897,0.07185072401163176,0.07036737139017084,False
2013-07-08,0.05621058748037393,0.07168532800850796,0.06934062100737166,False
2013-07-09,0.049839018491997164,0.07151993200538417,0.06861486239205893,False
2013-07-10,0.058792696151401765,0.07135453600226037,0.06733175541152438,False
2013-07-11,0.07060133768251767,0.07118913999913658,0.06715382129042755,False
2013-07-12,0.07378834981543927,0.0710715795358128,0.06696022494651112,True
2013-07-15,0.0608479126708476,0.07168532800850796,0.06818449969234218,False
2013-07-16,0.06692535548024427,0.07151993200538417,0.06922834509440275,False
2013-07-17,0.050659653326053516,0.07135453600226037,0.0693021020673089,False
2013-07-18,0.06338426147945787,0.07118913999913658,0.07010151132316579,False
2013-07-19,0.06070302218326355,0.0710715795358128,0.06841815110255495,False
2013-07-22,0.06352793036804336,0.07095401907248902,0.06854168395725961,False
2013-07-23,0.05749519516665221,0.07083645860916524,0.06828049612631513,False
2013-07-24,0.0703191583943433,0.07071889814584145,0.06844347230363561,False
2013-07-25,0.08382604138889299,0.07060133768251767,0.06970610725397802,True
2013-07-26,0.07811385203177654,0.0710715795358128,0.06779485719278787,True
2013-07-29,0.0780081214043542,0.07168532800850796,0.06761156354195669,True
2013-07-30,0.05426394432025344,0.07257513133443423,0.0671455044725413,False
2013-07-31,0.059567461054934934,0.07229562567459488,0.06742523556631515,False
2013-08-01,0.06565290253356496,0.07201612001475555,0.06892017756187471,False
2013-08-02,0.07253461060187388,0.07185072401163176,0.06856179484436371,True
2013-08-05,0.06351115122693611,0.07232721436702655,0.0684547462863852,False
2013-08-06,0.06550220747955875,0.07222351624960288,0.06813840642375972,False
2013-08-07,0.06810379423684043,0.07211981813217921,0.06638498008602435,False
2013-08-08,0.052131279638134326,0.07201612001475555,0.06796251627156993,False
2013-08-09,0.06282477094911361,0.07185072401163176,0.06900968747102441,False
2013-08-12,0.06398152480905465,0.07168532800850796,0.06855126336101378,False
2013-08-13,0.06227872697880166,0.07151993200538417,0.0701412456280975,False
2013-08-14,0.05366309497348201,0.07135453600226037,0.06946737252932497,False
2013-08-15,0.08707630817519488,0.07118913999913658,0.06788875021718957,True
2013-08-16,0.09169622941011005,0.07185072401163176,0.06801262100569459,True
2013-08-19,0.0678019053512903,0.07232721436702655,0.06827944885575149,False
2013-08-20,0.07301942328421016,0.07222351624960288,0.06972478654329108,True
2013-08-21,0.06090550590033916,0.07263157313834114,0.06917254447712083,False
2013-08-22,0.061497526816333636,0.07253461060187388,0.06844882781574428,False
2013-08-23,0.045847221575903194,0.07243091248445022,0.06860323500089907,False
2013-08-26,0.04400804569195494,0.07232721436702655,0.06829624540376918,False
2013-08-27,0.07624076107837763,0.07222351624960288,0.06786764470106088,True
2013-08-28,0.07879293589157038,0.07263157313834115,0.0672697772655915,True
2013-08-29,0.0631464713422468,0.07301942328421016,0.06785396961002962,False
2013-08-30,0.07128630677815448,0.0729224607477429,0.06890388872900809,False
2013-09-03,0.058156768809825954,0.07282549821127564,0.07074009506524309,False
2013-09-04,0.059075279513974836,0.0727285356748084,0.07131469792261143,False
2013-09-05,0.043539696529545244,0.07263157313834115,0.07111692389159334,False
2013-09-06,0.05389321473894091,0.07253461060187388,0.0721564884226357,False
2013-09-09,0.04398818857013427,0.07243091248445022,0.07107259459160975,False
2013-09-10,0.05103888096536581,0.07232721436702655,0.0705686108197687,False
2013-09-11,0.060778729883899096,0.07222351624960288,0.06992704841921722,False
2013-09-12,0.05137590763890525,0.07211981813217923,0.07011581829460696,False
2013-09-13,0.05079110473673755,0.07201612001475555,0.07039305023781066,False
2013-09-16,0.0685390036785474,0.07187015736743534,0.07201334971125033,False
2013-09-17,0.07236516430525902,0.07172419472011511,0.07141321489897308,True
2013-09-18,0.058722557998332085,0.07215573773095695,0.07010731854640168,False
2013-09-19,0.06388652441132603,0.07208592887285625,0.06988110975752261,False
2013-09-20,0.058494201791880834,0.07201612001475555,0.06866855929007734,False
2013-09-23,0.06195268504888664,0.07187015736743534,0.06747927804381362,False
2013-09-24,0.05912113597185552,0.07172419472011511,0.06762116287230939,False
2013-09-25,0.05160027784374163,0.07157823207279491,0.06922052478506076,False
2013-09-26,0.05473940003611559,0.0714322694254747,0.06984290738616436,False
2013-09-27,0.08136531874663053,0.07128630677815448,0.07104199706332859,True
2013-09-30,0.10653283910057662,0.07187015736743534,0.06819740739632778,True
2013-10-01,0.0640552759896319,0.07222554658905762,0.0677661182865159,False
2013-10-02,0.0636823751529308,0.07215573773095695,0.06757229777981529,False
2013-10-03,0.0682091747549954,0.07208592887285625,0.0702014448987494,False
2013-10-04,0.06824238017721004,0.07201612001475555,0.06948635180013844,False
2013-10-07,0.06057188043861554,0.07187015736743534,0.06694353687493886,False
2013-10-08,0.06838416071426494,0.07172419472011514,0.06626486733973556,False
2013-10-09,0.06928201330061491,0.07157823207279491,0.06823900252191172,False
2013-10-10,0.06117842660009541,0.0714322694254747,0.070464185666525,False
2013-10-11,0.06595607932411632,0.07128630677815448,0.07109077586169554,False
2013-10-14,0.05345547242415765,0.0712668734223509,0.06716477486514022,False
2013-10-15,0.08840815795254311,0.07124744006654732,0.0660425518822244,True
2013-10-16,0.052433238089909406,0.07157823207279491,0.06664061400778515,False
2013-10-17,0.060424862860385356,0.0714322694254747,0.06639843597107668,False
2013-10-18,0.0513557206803259,0.07128630677815448,0.06714452856708251,False
2013-10-21,0.06246514879670152,0.0712668734223509,0.06733898510860163,False
2013-10-22,0.05217610912820246,0.07124744006654732,0.06849084137103643,False
2013-10-23,0.0702810275944338,0.07122800671074374,0.06866006307236404,False
2013-10-24,0.06275946125821937,0.07120857335494016,0.06844891691910446,False
2013-10-25,0.05651230638220406,0.07118913999913658,0.069540576183683,False
2013-10-28,0.06207574317560399,0.0710715795358128,0.07069502355949289,False
2013-10-29,0.0577706602098526,0.07095401907248902,0.07214456062387088,False
2013-10-30,0.060073129299336545,0.07083645860916524,0.071669426886572,False
2013-10-31,0.059657858323639346,0.07071889814584147,0.07038761229184116,False
2013-11-01,0.05914442833937954,0.07060133768251767,0.07153603868579755,False
2013-11-04,0.05314691622957801,0.07057854113116609,0.07113326279790613,False
2013-11-05,0.07045858285430032,0.07055574457981449,0.0711373513142655,False
2013-11-06,0.05592605053519355,0.07053294802846291,0.07141503326868265,False
2013-11-07,0.05517353805383608,0.07051015147711133,0.07173582057909682,False
2013-11-08,0.06195281305707523,0.07048735492575973,0.07127642782005938,False
2013-11-11,0.06193946068581772,0.07048160051146785,0.07100279065827668,False
2013-11-12,0.05863038302176793,0.07047584609717597,0.07159817905128936,False
2013-11-13,0.07184187307144115,0.07047009168288408,0.06966828969644197,True
2013-11-14,0.05449518567105619,0.07051015147711133,0.06872226566741448,False
2013-11-15,0.05799861656192554,0.07048735492575973,0.06865637850131429,False
2013-11-18,0.05346128187760163,0.07048160051146785,0.06900921810373792,False
2013-11-19,0.05904758501432009,0.07047584609717597,0.06803706015031565,False
2013-11-20,0.05554089633674773,0.07047009168288408,0.07035082162005352,False
2013-11-21,0.0525132200241108,0.0704643372685922,0.0734322510726471,False
2013-11-22,0.05473560303952829,0.07045858285430032,0.07112930351995783,False
2013-11-25,0.05642100245116492,0.07043069796230891,0.07193298968461444,False
2013-11-26,0.05836264655266708,0.07040281307031751,0.0721814552283834,False
2013-11-27,0.056934526003260905,0.07037492817832611,0.07314766496755475,False
2013-11-29,0.049728666569982136,0.0703470432863347,0.07277569390401675,False
2013-12-02,0.054667984376883576,0.0703191583943433,0.07259847766756743,False
2013-12-03,0.07262840919589685,0.0703115322343614,0.0731670979432086,True
2013-12-04,0.08165437387538341,0.07040281307031751,0.07412483040121588,True
2013-12-05,0.08505177881832082,0.07047009168288408,0.07167121845724655,True
2013-12-06,0.057084452429336116,0.07051015147711133,0.07423889356239508,False
2013-12-09,0.06491363610622661,0.07048735492575973,0.07500525638711632,False
2013-12-10,0.06487453128092135,0.07048160051146785,0.07232033299094333,False
2013-12-11,0.07207193917368553,0.07047584609717597,0.07147391549531251,True
2013-12-12,0.060526022267450075,0.07053294802846291,0.07210933736788074,False
2013-12-13,0.060165838807303994,0.07051015147711133,0.07191376767003828,False
2013-12-16,0.056275234468028096,0.07048735492575973,0.07253511684673729,False
2013-12-17,0.06157093480894524,0.07048160051146785,0.07245710754354551,False
2013-12-18,0.061218183312715446,0.07047584609717597,0.07417104851811372,False
2013-12-19,0.06455246275140405,0.07047009168288408,0.07380959635814877,False
2013-12-20,0.06285983474815338,0.0704643372685922,0.07328978470409245,False
2013-12-23,0.055024827457020316,0.07045858285430032,0.0699630915500189,False
2013-12-24,0.05803189161914668,0.07043069796230891,0.070763875079708,False
2013-12-26,0.05525345822447236,0.07040281307031751,0.07248898192692126,False
2013-12-27,0.05448133331867085,0.07037492817832611,0.07284944816836422,False
2013-12-30,0.058685748256199384,0.0703470432863347,0.07237565420721304,False
2013-12-31,0.057626581998658846,0.0703191583943433,0.07273790272410562,False
2014-01-02,0.061677974956377474,0.0703115322343614,0.07281677512941585,False
2014-01-03,0.06026628464135767,0.07025887140708392,0.07145625404215687,False
2014-01-06,0.06215666434705375,0.07012924663196064,0.07236706252695847,False
2014-01-07,0.06257001173651516,0.07012924663196064,0.07367431125941223,False
2014-01-08,0.07403625063664733,0.0698285998833754,0.07514243534256716,True
2014-01-09,0.06737606166646716,0.07012924663196064,0.07637571853310096,False
2014-01-10,0.06543846282241708,0.07012924663196064,0.075471106262461,False
2014-01-13,0.07073548130092405,0.07012924663196064,0.07527123274312801,True
2014-01-14,0.07197826207713715,0.07025887140708392,0.07585155373544637,True
2014-01-15,0.0675114279469601,0.0703115322343614,0.07663069746655757,False
2014-01-16,0.06937992047817407,0.07025887140708392,0.0761748297739422,False
2014-01-17,0.07108361739993913,0.07012924663196064,0.07693086385891978,True
2014-01-21,0.06222796296544528,0.07025887140708392,0.07781581970228402,False
2014-01-22,0.06771791119055207,0.07025887140708392,0.07839602635093432,False
2014-01-23,0.07422190632623568,0.07025887140708392,0.07771616432105595,True
2014-01-24,0.08118665126349234,0.0703115322343614,0.07517497934530488,True
2014-01-27,0.07786929234052647,0.07043069796230891,0.07757895060144888,True
2014-01-28,0.07738165557471402,0.07048160051146785,0.07896154866971995,True
2014-01-29,0.08593840327879984,0.07057854113116609,0.07642016642043553,True
2014-01-30,0.06226884911861423,0.07070865257724278,0.07800537044196897,False
2014-01-31,0.08211512114133807,0.07070865257724278,0.07576016455828231,True
2014-02-03,0.07031988083774954,0.07070865257724278,0.07541996883005087,False
2014-02-04,0.06025812931856789,0.07070865257724278,0.07457996016665937,False
2014-02-05,0.07809454942217411,0.07057854113116609,0.07411025913477134,True
2014-02-06,0.06826924312350255,0.07070865257724278,0.07498953502931853,False
2014-02-07,0.06185206848739842,0.07057854113116609,0.0738961075405402,False
2014-02-10,0.057767553340521915,0.07057854113116609,0.07341610926104897,False
2014-02-11,0.05909323792203759,0.07057854113116609,0.07445432966522215,False
2014-02-12,0.0648538184236689,0.07057854113116609,0.07370550733111805,False
2014-02-13,0.07145703997196373,0.07057854113116609,0.0738728350521238,True
2014-02-14,0.06098729502780555,0.07070865257724278,0.07510455591225959,False
2014-02-18,0.061322951423681375,0.07070865257724278,0.07592593272361171,False
2014-02-19,0.06881274037780502,0.07070865257724278,0.07598560681092763,False
2014-02-20,0.061500779160693284,0.07070865257724278,0.07499977615489037,False
2014-02-21,0.05918524510010076,0.07070865257724278,0.07640280727855793,False
2014-02-24,0.060219098269660376,0.07057854113116609,0.07418527982840838,False
2014-02-25,0.05987455352211251,0.07057854113116609,0.07372769159353003,False
2014-02-26,0.06008654523484801,0.07057854113116609,0.07410989337442528,False
2014-02-27,0.06269802211315834,0.07057854113116609,0.07459546552873557,False
2014-02-28,0.0603327157429156,0.07057854113116609,0.07522082142153115,False
2014-03-03,0.06454946068498273,0.07057854113116609,0.0757893715981359,False
2014-03-04,0.06419923418081588,0.07057854113116609,0.07764734830685965,False
2014-03-05,0.06238453815230474,0.07057854113116609,0.07389134987816205,False
2014-03-06,0.05482108076824964,0.07057854113116609,0.07453107314300804,False
2014-03-07,0.05808938890944784,0.07057854113116609,0.07444423386794838,False
2014-03-10,0.060684169082826755,0.07057854113116609,0.073897535408858,False
2014-03-11,0.06015299018025029,0.0705727867168742,0.07387208212763129,False
2014-03-12,0.08889622141945812,0.0705727867168742,0.07359576165688009,True
2014-03-13,0.05400315849290246,0.07070865257724278,0.07539333184374501,False
2014-03-14,0.08056837761756208,0.07070865257724278,0.07490823803428868,True
2014-03-17,0.05646715369618038,0.07101399018013611,0.07685815192187338,False
2014-03-18,0.066449179558018,0.07101399018013611,0.07643310515462264,False
2014-03-19,0.05319285513608756,0.07101399018013611,0.07729760021689576,False
2014-03-20,0.06605734161782324,0.07101399018013611,0.0780277729333312,False
2014-03-21,0.05364235598569865,0.07101399018013611,0.07717625292299518,False
2014-03-24,0.05821907667255084,0.07070865257724278,0.07697612432104203,False
2014-03-25,0.0511323896561631,0.07070865257724278,0.07739211164438227,False
2014-03-26,0.05939723758489247,0.07070865257724278,0.07629497596393713,False
2014-03-27,0.06710254324692774,0.07070865257724278,0.07520049591853481,False
2014-03-28,0.06489627033853587,0.0705727867168742,0.07439713705357451,False
2014-03-31,0.057479542003590595,0.0705727867168742,0.07525318415060521,False
2014-04-01,0.07674537432016643,0.0705727867168742,0.07849138964113159,True
2014-04-02,0.07186239973169817,0.07070865257724278,0.07947374131242765,True
2014-04-03,0.0698905816901802,0.07101399018013611,0.07979741399002725,False
2014-04-04,0.06762686337278472,0.07101399018013611,0.07862303082272504,False
2014-04-07,0.07917831912889557,0.07070865257724278,0.0794625890383664,True
2014-04-08,0.07503405851712053,0.07070865257724278,0.08217011537617487,True
2014-04-09,0.07694862750879938,0.07101399018013611,0.08401571766325303,True
2014-04-10,0.07496048690708615,0.07124576890251141,0.08282796515956496,True
2014-04-11,0.09275373059161175,0.07142289333320188,0.07743912428882314,True
2014-04-14,0.06451053771128304,0.07176490645154567,0.08091875438963933,False
2014-04-15,0.08396650440960704,0.07176490645154567,0.08268297613317281,True
2014-04-16,0.06541045521249081,0.07185829439964676,0.08480100036680147,False
2014-04-17,0.09098859746521157,0.07176490645154567,0.08346723631881814,True
2014-04-21,0.07809074540679155,0.07176490645154567,0.08372263579066777,True
2014-04-22,0.07322927462720322,0.07185829439964676,0.08234087527602352,True
2014-04-23,0.06646522874344006,0.07195508960804935,0.08198803605554868,False
2014-04-24,0.07352470194319784,0.07195508960804935,0.08171901593942263,True
2014-04-25,0.07441712198757522,0.07205320375437585,0.08220025617140914,True
2014-04-28,0.07043641491609715,0.07230651927894433,0.08257378129155236,False
2014-04-29,0.07422522748938824,0.07230651927894433,0.08192512581988438,True
2014-04-30,0.0770256113213644,0.07250072134255091,0.07953953729432181,True
2014-05-01,0.06729900358780332,0.07260964947709225,0.07889555156043743,False
2014-05-02,0.06489242460757497,0.07260964947709225,0.07905817963640277,False
2014-05-05,0.07536820588779078,0.07260964947709225,0.07831629634760079,True
2014-05-06,0.06760512593987422,0.07260964947709225,0.0770193538727593,False
2014-05-07,0.06688303187457655,0.07260964947709225,0.07665607612039323,False
2014-05-08,0.07285315178998744,0.07260964947709225,0.07637380864959095,True
2014-05-09,0.07024225259015567,0.07280820327116932,0.0744653006398047,False
2014-05-12,0.05694036145388405,0.07280820327116932,0.07583617266488787,False
2014-05-13,0.060546935969838775,0.07280820327116932,0.07622779435937783,False
2014-05-14,0.058062778890789354,0.07280820327116932,0.07703826801962431,False
2014-05-15,0.07996002696771595,0.07280820327116932,0.07613055299301341,True
2014-05-16,0.06943447007433323,0.07298616898536561,0.07691024825701542,False
2014-05-19,0.06633165600079376,0.07298616898536561,0.07525100695537056,False
2014-05-20,0.061791556979403084,0.07298616898536561,0.0747569381086452,False
2014-05-21,0.055423279551489846,0.07298616898536561,0.07530903745874386,False
2014-05-22,0.05452715196023654,0.07298616898536561,0.07579562373486398,False
2014-05-23,0.05307448025585511,0.07298616898536561,0.07491544576549787,False
2014-05-27,0.061174414307118216,0.07280820327116932,0.07527411015227917,False
2014-05-28,0.055976838154741165,0.07260964947709225,0.0746268033660678,False
2014-05-29,0.056021817975904636,0.07250072134255091,0.07398046706593393,False
2014-05-30,0.059304527596084525,0.07230651927894433,0.07349327516381214,False
2014-06-02,0.06028184932497249,0.07230651927894433,0.07363782816069439,False
2014-06-03,0.08241830566440948,0.07205320375437585,0.07228662797783729,True
2014-06-04,0.07721302862900649,0.07230651927894433,0.07093652369692863,True
2014-06-05,0.06539650758358825,0.07230651927894433,0.07193884008174165,False
2014-06-06,0.06273546446147864,0.07205320375437585,0.07267915979119881,False
2014-06-09,0.062195545688830636,0.07195508960804935,0.07279049499794914,False
2014-06-10,0.06788660518527262,0.07195508960804935,0.07178412590887887,False
2014-06-11,0.07252515059427717,0.07195508960804935,0.07222160010475955,True
2014-06-12,0.07121382235340956,0.07195508960804935,0.07204826773982023,False
2014-06-13,0.06697171329781597,0.07195508960804935,0.07340745717341374,False
2014-06-16,0.07972025110025624,0.07195508960804935,0.07260159925709489,True
2014-06-17,0.07993933260066854,0.07205320375437585,0.07150519574293296,True
2014-06-18,0.06569065588646258,0.07230651927894433,0.07160368951581025,False
2014-06-19,0.05942105946724248,0.07230651927894433,0.07200713940271605,False
2014-06-20,0.06531863917513601,0.07230651927894433,0.07198867631932195,False
2014-06-23,0.06550434492066344,0.07205320375437585,0.07248418123380047,False
2014-06-24,0.07840107599036836,0.07205320375437585,0.07331920715423529,True
2014-06-25,0.10567182617826198,0.07205320375437585,0.07292901172912336,True
2014-06-26,0.07443770045823339,0.07230651927894433,0.07311131453958017,True
2014-06-27,0.09334925291156734,0.07249315333647353,0.07156442333911885,True
2014-06-30,0.07229500682538664,0.07253271860035454,0.07156252854977098,False
2014-07-01,0.06308038841100422,0.07253271860035454,0.07238369206698145,False
2014-07-02,0.060902789374323724,0.07253271860035454,0.07228584496859908,False
2014-07-03,0.058782839514691904,0.07253271860035454,0.07317920663127746,False
2014-07-07,0.06991670021513,0.07253271860035454,0.07329139020521629,False
2014-07-08,0.0811498626769099,0.07253271860035454,0.07276081233206294,True
2014-07-09,0.07380528969962298,0.07260964947709225,0.07200890492402817,True
2014-07-10,0.09563654201020072,0.07280820327116932,0.06796914698242143,True
2014-07-11,0.10328169112914205,0.07298616898536561,0.06707021821816715,True
2014-07-14,0.055312123419150705,0.07318730435860461,0.0710362143561735,False
2014-07-15,0.06761556439204158,0.07298616898536561,0.06957145457960257,False
2014-07-16,0.055960397055612704,0.07298616898536561,0.07004095648291349,False
2014-07-17,0.09889681581559862,0.07298616898536561,0.06935047229423358,True
2014-07-18,0.06907134627561592,0.07318730435860461,0.0690060103167675,False
2014-07-21,0.0825233301800486,0.07318730435860461,0.06725695279496258,True
2014-07-22,0.05728426484648182,0.07346561647999891,0.06841937523337066,False
2014-07-23,0.06126413819656504,0.07346561647999891,0.0678819001453922,False
2014-07-24,0.059337172631088085,0.07346561647999891,0.06935156831593188,False
2014-07-25,0.07428332149025091,0.07346561647999891,0.07187544533062996,True
2014-07-28,0.05719551377669356,0.07346561647999891,0.07178564702457495,False
2014-07-29,0.0695954856964737,0.07318730435860461,0.0717350240917747,False
2014-07-30,0.05917636692050805,0.07298616898536561,0.07529743224426234,False
2014-07-31,0.07876281485444167,0.07298616898536561,0.07238249287735324,True
2014-08-01,0.07184871629593073,0.07318730435860461,0.07288752673486704,False
2014-08-04,0.061650086774222866,0.07318730435860461,0.07426260121704954,False
2014-08-05,0.0821943638339053,0.07318730435860461,0.07268631976449526,True
2014-08-06,0.07916143439981932,0.07346561647999891,0.07122495143905104,True
2014-08-07,0.057006102252516844,0.07374917214833795,0.07258112612715802,False
2014-08-08,0.05334891039168705,0.07374917214833795,0.07200522375200696,False
2014-08-11,0.049977785730178845,0.07374917214833795,0.07294865838087104,False
2014-08-12,0.05505485390954592,0.07374917214833795,0.07285502454701763,False
2014-08-13,0.049875854710808895,0.07374917214833795,0.07334723409897734,False
2014-08-14,0.05467297200908095,0.07374917214833795,0.07401610067149096,False
2014-08-15,0.051218436002613346,0.07374917214833795,0.07413960398946372,False
2014-08-18,0.04905607247335432,0.07346561647999891,0.07237193547639696,False
2014-08-19,0.05639904263048012,0.07318730435860461,0.07192806076996422,False
2014-08-20,0.06503320133227711,0.07318730435860461,0.07131970212958018,False
2014-08-21,0.06019070467005661,0.07315405005976007,0.07151634297716276,False
2014-08-22,0.06391473111341667,0.07315405005976007,0.07157434832438195,False
2014-08-25,0.05037856244346494,0.07315405005976007,0.07234624208060396,False
2014-08-26,0.059519740466240284,0.07315405005976007,0.0724280321571333,False
2014-08-27,0.05301910042487658,0.07315405005976007,0.0721138167125243,False
2014-08-28,0.07082071726329782,0.07280820327116932,0.07254590649058874,False
2014-08-29,0.06038676032769102,0.07260775747557291,0.07301760334930715,False
2014-09-02,0.06714557859842823,0.07260775747557291,0.07257384883862009,False
2014-09-03,0.05602385162694942,0.07260775747557291,0.07309001687007992,False
2014-09-04,0.06789777725867555,0.07260775747557291,0.07342801265638389,False
2014-09-05,0.07792534025998009,0.07260775747557291,0.07187666570388095,True
2014-09-08,0.07576672449885466,0.07280820327116932,0.07116985104132095,True
2014-09-09,0.07193378977372991,0.07315405005976007,0.07230121190532793,False
2014-09-10,0.06917076840782321,0.07315405005976007,0.07330139671156007,False
2014-09-11,0.07062129745216034,0.07315405005976007,0.06923124419640968,False
2014-09-12,0.05737256446331342,0.07315405005976007,0.06951789151359329,False
2014-09-15,0.06297425845923744,0.07315405005976007,0.06664760724084114,False
2014-09-16,0.0759055480124201,0.07315405005976007,0.06644120142812321,True
2014-09-17,0.05966868307315405,0.07346561647999891,0.06651161783360106,False
2014-09-18,0.050030480121888314,0.07346561647999891,0.06652422143340973,False
