aum_label,aum,date,instrument_id,signed_position,abs_position,max_position_by_adv,feature_short_dsi,short_dsi,short_dsi_pct,borrow_tier,target_r_overnight_next,adv_dollar,adv_share_pct,cap_utilization,gross_pnl_contribution,high_short_interest_gt_10pct
250m,250000000.0,2013-04-05,482,-6666419.983796696,6666419.983796696,17575005.0881945,0.010917078171550552,0.010917078171550552,0.11377245508982035,A,-0.0008522090040187225,351500101.76388997,1.8965627464525374,0.37931254929050745,5681.18313476189,False
250m,250000000.0,2013-04-05,485,-2062488.8881829,2062488.8881829,11716546.324625,0.0288207322015819,0.0288207322015819,0.5124037639007699,A,0.0010231106579381422,234330926.4925,0.880160770519939,0.1760321541039878,-2110.1543633789142,False
250m,250000000.0,2013-04-05,490,2094517.0775,2094517.0775,2094517.0775,0.0027423581723412887,0.0027423581723412887,0.01283147989734816,A,0.005756750459919635,41890341.55,5.0,1.0,12057.612149207655,False
250m,250000000.0,2013-04-05,495,-4261796.085,4261796.085,4261796.085,0.0327760615451293,0.0327760615451293,0.5688622754491018,A,-0.0004449934389653132,85235921.69999999,5.000000000000001,1.0,1896.4712960330583,False
250m,250000000.0,2013-04-05,506,-2643765.698960616,2643765.698960616,10590221.6475,0.018001247246635977,0.018001247246635977,0.3105218135158255,A,0.014596569330099118,211804432.95000002,1.2482107490095455,0.2496421498019091,-38589.90931741658,False
250m,250000000.0,2013-04-05,513,7584203.582207616,7584203.582207616,8922366.377500001,0.054766718298760814,0.054766718298760814,0.7485029940119761,A,-0.0015682267794210336,178447327.55,4.250107685183776,0.8500215370367552,-11893.751158198917,False
250m,250000000.0,2013-04-05,526,-2081093.895,2081093.895,2081093.895,0.01057436420263479,0.01057436420263479,0.1009409751924722,A,-2.2820689051794574e-06,41621877.9,5.0,1.0,4.749199666538303,False
250m,250000000.0,2013-04-05,599,1501914.9536499998,1501914.9536499998,1501914.9536499998,0.05527164069595108,0.05527164069595108,0.7544910179640718,A,0.002451305092616707,30038299.072999995,5.0,1.0,3681.6517745594297,False
250m,250000000.0,2013-04-05,622,-1315420.1987030003,1315420.1987030003,1315420.1987030003,0.006757447196371257,0.006757447196371257,0.03849443969204448,A,-0.0020590403710403216,26308403.974060006,5.0,1.0,2708.5032940113592,False
250m,250000000.0,2013-04-05,674,1754475.9223250002,1754475.9223250002,1754475.9223250002,0.010435712594105896,0.010435712594105896,0.09666381522668947,A,0.012117793446932756,35089518.4465,5.0,1.0,21260.37683435119,False
250m,250000000.0,2013-04-05,693,-1531108.25,1531108.25,1531108.25,0.0031949333585179415,0.0031949333585179415,0.015397775876817793,A,-0.00020740324346435468,30622165.0,5.0,1.0,317.556817145032,False
250m,250000000.0,2013-04-05,704,-3959221.4861265025,3959221.4861265025,9705829.332500001,0.02362196085469692,0.02362196085469692,0.4388366124893071,A,-0.0009227948250871698,194116586.65,2.039610089201258,0.40792201784025156,3653.54909877147,False
250m,250000000.0,2013-04-05,716,5614951.160886874,5614951.160886874,16180925.37,0.1476720359942528,0.1476720359942528,0.9478186484174508,B,0.003651037838211302,323618507.4,1.7350525487550887,0.3470105097510177,20500.399148106455,True
250m,250000000.0,2013-04-05,816,4899267.285547763,4899267.285547763,16067382.75,0.3576933303628842,0.3576933303628842,0.9965782720273738,C,0.002672731706568676,321347655.0,1.524600291714518,0.3049200583429036,13094.42701303816,True
250m,250000000.0,2013-04-05,843,8067541.569841035,8067541.569841035,11943804.588200001,0.06324424032669951,0.06324424032669951,0.7921300256629598,A,0.004478102087643654,238876091.764,3.3772913439204464,0.6754582687840892,36127.2747460571,False
250m,250000000.0,2013-04-05,904,4216588.45192975,4216588.45192975,4216588.45192975,0.04424194037127482,0.04424194037127482,0.6843455945252352,A,-0.003638449334299576,84331769.03859499,5.0,1.0,-15341.84344593908,False
250m,250000000.0,2013-04-05,942,-1530390.2087459583,1530390.2087459583,2505619.1315,0.0422594431967067,0.0422594431967067,0.6740804106073567,A,-0.00013947001394709613,50112382.63,3.053916274637046,0.6107832549274093,213.44354375829815,False
250m,250000000.0,2013-04-05,954,5109641.285,5109641.285,5109641.285,0.062045980166275314,0.062045980166275314,0.7887082976903336,A,0.0029136241946678965,102192825.7,5.0,1.0,14887.574474049961,False
250m,250000000.0,2013-04-05,993,1144133.6300000001,1144133.6300000001,1144133.6300000001,0.012989364209159306,0.012989364209159306,0.17023096663815226,A,-0.0006591812348760717,22882672.6,5.0,1.0,-754.1914190866427,False
250m,250000000.0,2013-04-05,1081,2997663.6804335,2997663.6804335,2997663.6804335,0.05815345992424268,0.05815345992424268,0.76732249786142,A,0.0016806890857996581,59953273.608669996,5.0,1.0,5038.140630602617,False
250m,250000000.0,2013-04-05,1186,1758472.57,1758472.57,1758472.57,0.021022233137950378,0.021022233137950378,0.3798118049615056,A,0.0015092930846305475,35169451.4,5.0,1.0,2654.0504894135065,False
250m,250000000.0,2013-04-05,1214,-3057144.295,3057144.295,3057144.295,0.029180126913804717,0.029180126913804717,0.5183917878528657,A,-0.003387967469544728,61142885.9,5.0,1.0,10357.505421164251,False
250m,250000000.0,2013-04-05,1223,4271666.322550001,4271666.322550001,4271666.322550001,0.07292747139262072,0.07292747139262072,0.8306244653550042,B,0.00045641259698769865,85433326.451,5.0,1.0,1949.642319739938,False
250m,250000000.0,2013-04-05,1327,4735265.7309030965,4735265.7309030965,5481044.338925,0.03895301545264303,0.03895301545264303,0.6415739948674081,A,-0.0006215038083183799,109620886.7785,4.319674717165147,0.8639349434330295,-2942.985685155791,False
250m,250000000.0,2013-04-05,1342,-3875862.2164607947,3875862.2164607947,5898760.973132752,0.021779085625475588,0.021779085625475588,0.397775876817793,A,-0.0022991322701079175,117975219.46265504,3.28531892893634,0.657063785787268,8911.119896357011,False
250m,250000000.0,2013-04-05,1410,1414987.977925,1414987.977925,1414987.977925,0.22921668958905694,0.22921668958905694,0.9854576561163387,C,0.003997661581534695,28299759.5585,5.0,1.0,5656.643077684235,True
250m,250000000.0,2013-04-05,1440,2923095.636705,2923095.636705,2923095.636705,0.1377009928887102,0.1377009928887102,0.9409751924721984,B,0.0023245002324499,58461912.7341,5.0,1.0,6794.73648699406,True
250m,250000000.0,2013-04-05,1457,2818910.805,2818910.805,2818910.805,0.16076910170465372,0.16076910170465372,0.9555175363558597,C,-0.011362485095053665,56378216.1,5.0,1.0,-32029.83200609823,True
250m,250000000.0,2013-04-05,1485,4245513.05048379,4245513.05048379,8352057.628900001,0.25711497568835245,0.25711497568835245,0.9888793840889649,C,0.0011530049433048362,167041152.578,2.54159707650565,0.50831941530113,4895.097534073005,True
250m,250000000.0,2013-04-08,13,4069880.4744828762,4069880.4744828762,8091107.0725,0.07246167699678896,0.07246167699678896,0.8297690333618477,B,-0.00399334442595678,161822141.45,2.515033133299866,0.5030066266599732,-16252.434507086527,False
250m,250000000.0,2013-04-08,25,-7428499.419464133,7428499.419464133,15896527.4725,0.010575824837379405,0.010575824837379405,0.10179640718562874,A,0.001187295933511523,317930549.45,2.336516397154968,0.46730327943099353,-8819.827152822474,False
250m,250000000.0,2013-04-08,26,6535118.528964672,6535118.528964672,7329721.918925001,0.01263641210956147,0.01263641210956147,0.15911035072711718,A,0.0029062149528322756,146594438.3785,4.457958024363312,0.8915916048726623,18992.459187408396,False
250m,250000000.0,2013-04-08,27,-4652772.4840095,4652772.4840095,4652772.4840095,0.013703869455349432,0.013703869455349432,0.18733960650128315,A,1.6896614793981968e-06,93055449.68018998,5.0,1.0,-7.861610438634714,False
250m,250000000.0,2013-04-08,29,-1222017.8725,1222017.8725,1222017.8725,0.041006950732271154,0.041006950732271154,0.6612489307100086,A,0.005493813007888315,24440357.45,5.0,1.0,-6713.537683812505,False
250m,250000000.0,2013-04-08,32,-10627535.654720219,10627535.654720219,59262357.597925,0.012871758306790005,0.012871758306790005,0.16766467065868262,A,0.004897380372997695,1185247151.9585,0.8966514399262046,0.1793302879852409,-52047.08452876001,False
250m,250000000.0,2013-04-08,51,8175210.513895325,8175210.513895325,92669182.68,0.01439281006912425,0.01439281006912425,0.20872540633019676,A,0.0032798222818342104,1853383653.6000001,0.44109650465600314,0.08821930093120062,26813.237602159195,False
250m,250000000.0,2013-04-08,64,7236222.072471694,7236222.072471694,37151518.755,0.011593248796660464,0.011593248796660464,0.1317365269461078,A,0.003402099207918674,743030375.1,0.9738797113775887,0.1947759422755177,24618.345381079576,False
250m,250000000.0,2013-04-08,80,6584777.124560505,6584777.124560505,9680195.957825001,0.008559733683629845,0.008559733683629845,0.058169375534645,A,0.0025076908698966616,193603919.1565,3.401159001971283,0.6802318003942566,16512.58547556477,False
250m,250000000.0,2013-04-08,110,7072878.824176314,7072878.824176314,21192525.617500003,0.008518259600226032,0.008518259600226032,0.055603079555175364,A,0.001379944802207822,423850512.35,1.6687201308219237,0.3337440261643847,9760.182370067876,False
250m,250000000.0,2013-04-08,114,5660507.393939485,5660507.393939485,8411144.001124999,0.06635801622825384,0.06635801622825384,0.8058169375534645,B,-0.00027483853236220934,168222880.02249995,3.3648855572930314,0.6729771114586062,-1555.7255445757623,False
250m,250000000.0,2013-04-08,122,-5880726.7367192255,5880726.7367192255,7035914.740000001,0.014158414183988947,0.014158414183988947,0.20017108639863132,A,0.003149266161861508,140718294.8,4.17907759973739,0.835815519947478,-18519.973719104106,False
250m,250000000.0,2013-04-08,126,-5462994.153797356,5462994.153797356,20324210.330000002,0.009031105144800149,0.009031105144800149,0.06672369546621043,A,0.0012580022811026215,406484206.6,1.3439622167591876,0.2687924433518375,-6872.45910712736,False
250m,250000000.0,2013-04-08,142,-4981999.962680935,4981999.962680935,7419125.0225,0.012100999913866763,0.012100999913866763,0.1437125748502994,A,0.0016489290263959067,148382500.45,3.3575387579883147,0.6715077515976628,-8214.964347967918,False
250m,250000000.0,2013-04-08,158,-9168006.364693847,9168006.364693847,10707068.267250001,0.01728988276488136,0.01728988276488136,0.29426860564585117,A,0.001182343926672269,214141365.34500003,4.281286966636925,0.8562573933273849,-10839.736644988478,False
250m,250000000.0,2013-04-08,167,-4981425.594022683,4981425.594022683,21993380.247500002,0.023610915299306128,0.023610915299306128,0.4354148845166809,A,-0.0007354161707938678,439867604.95000005,1.1324829421318543,0.22649658842637088,3663.4209354507298,False
250m,250000000.0,2013-04-08,187,5392894.620550567,5392894.620550567,78747894.15765001,0.015211812366114233,0.015211812366114233,0.23609923011120615,A,0.00298553587702699,1574957883.153,0.3424151641283395,0.06848303282566791,16100.680370679574,False
250m,250000000.0,2013-04-08,191,-4159838.7450000006,4159838.7450000006,4159838.7450000006,0.022780182101616836,0.022780182101616836,0.41317365269461076,A,0.0020583272577057166,83196774.9,5.0,1.0,-8562.309476493841,False
250m,250000000.0,2013-04-08,197,-7360047.398405967,7360047.398405967,8653603.345,0.011017122769516498,0.011017122769516498,0.11548331907613345,A,0.0010950834060385883,173072066.9,4.252591149014565,0.850518229802913,-8059.865773651858,False
250m,250000000.0,2013-04-08,207,3904853.1744687636,3904853.1744687636,4751263.1049999995,0.1565924262555726,0.1565924262555726,0.9520958083832335,C,0.006749593171461621,95025262.09999998,4.109279036094092,0.8218558072188183,26356.1703219546,True
250m,250000000.0,2013-04-08,208,-2006286.8386287903,2006286.8386287903,4513724.020850001,0.034112972155234955,0.034112972155234955,0.5919589392643285,A,0.019915185538870395,90274480.41700001,2.222429671554196,0.44448593431083916,-39955.57463548609,False
250m,250000000.0,2013-04-08,229,-1905863.0850000002,1905863.0850000002,1905863.0850000002,0.03103790942003494,0.03103790942003494,0.5517536355859709,A,0.00259467658232726,38117261.7,5.0,1.0,-4945.098315771489,False
250m,250000000.0,2013-04-08,287,4987931.296806866,4987931.296806866,19004606.6146875,0.021655143968581213,0.021655143968581213,0.3960650128314799,A,0.0035741465499607994,380092132.2937499,1.3122953286894135,0.2624590657378827,17827.59743592376,False
250m,250000000.0,2013-04-08,288,-13465187.267032016,13465187.267032016,80584780.803525,0.010053283601446769,0.010053283601446769,0.08810949529512403,A,-0.0006430399556863753,1611695616.0705,0.835467139872335,0.167093427974467,8658.653423501013,False
250m,250000000.0,2013-04-08,296,-1695276.1530730221,1695276.1530730221,28527118.22,0.006599769272115485,0.006599769272115485,0.036783575705731396,A,-0.002169070180999211,570542364.4,0.29713414092498236,0.059426828184996464,3677.172952189746,False
250m,250000000.0,2013-04-08,301,-1956013.6725000003,1956013.6725000003,1956013.6725000003,0.05757941204557857,0.05757941204557857,0.7656116338751069,A,-0.008837582200636795,39120273.45,5.0,1.0,17286.431616288213,False
250m,250000000.0,2013-04-08,317,4657188.117385664,4657188.117385664,8852341.235,0.08818532077320912,0.08818532077320912,0.8682634730538922,B,0.0005567427055273022,177046824.7,2.63048384249597,0.5260967684991941,2592.8555126228975,False
250m,250000000.0,2013-04-08,338,3179930.04135,3179930.04135,3179930.04135,0.018576960369253506,0.018576960369253506,0.32164242942686055,A,0.004877229850824394,63598600.827,5.0,1.0,15509.24972120547,False
250m,250000000.0,2013-04-08,347,-1915561.6075,1915561.6075,1915561.6075,0.026791666289110484,0.026791666289110484,0.4893071000855432,A,0.0003988839028827851,38311232.15,5.0,1.0,-764.0866902120216,False
250m,250000000.0,2013-04-08,352,-7094870.532500001,7094870.532500001,7094870.532500001,0.06126769076349361,0.06126769076349361,0.7852865697177075,A,0.0029262361835027395,141897410.65,5.0,1.0,-20761.26686946885,False
250m,250000000.0,2013-04-08,362,5058380.55751675,5058380.55751675,5058380.55751675,0.009437818587493757,0.009437818587493757,0.07442258340461934,A,-0.005433907351933942,101167611.150335,5.0,1.0,-27486.77130036998,False
250m,250000000.0,2013-04-08,367,-4455373.31685,4455373.31685,4455373.31685,0.04153444017309575,0.04153444017309575,0.6672369546621043,A,0.0012886886564309474,89107466.337,5.0,1.0,-5741.589053589721,False
250m,250000000.0,2013-04-08,410,7041387.305,7041387.305,7041387.305,0.018175422645234446,0.018175422645234446,0.31394354148845166,A,-0.0005627172334901065,140827746.1,5.0,1.0,-3962.3099842019565,False
250m,250000000.0,2013-04-08,435,-1971866.375,1971866.375,1971866.375,0.02356852569214877,0.02356852569214877,0.4345594525235244,A,0.0026089405091689333,39437327.5,5.0,1.0,-5144.482064405599,False
250m,250000000.0,2013-04-08,459,-1527824.7725,1527824.7725,1527824.7725,0.005818278081804626,0.005818278081804626,0.030795551753635585,A,0.0009648049703943062,30556495.45,5.0,1.0,-1474.0529343995502,False
250m,250000000.0,2013-04-08,490,2084630.0975000001,2084630.0975000001,2084630.0975000001,0.0027423581723412887,0.0027423581723412887,0.01283147989734816,A,0.0020542629321387285,41692601.95,5.0,1.0,4282.378336514994,False
250m,250000000.0,2013-04-08,517,-3030722.2958460003,3030722.2958460003,3030722.2958460003,0.026464306354705282,0.026464306354705282,0.4816082121471343,A,0.0005461887331839055,60614445.91692001,5.0,1.0,-1655.3463714003444,False
250m,250000000.0,2013-04-08,539,2704059.3875,2704059.3875,2704059.3875,0.18295807828931715,0.18295807828931715,0.9683490162532079,C,0.0012894906511926596,54081187.75,5.0,1.0,3486.8593004509994,True
250m,250000000.0,2013-04-08,545,2503413.7915250002,2503413.7915250002,2503413.7915250002,0.2956883020414834,0.2956883020414834,0.9931565440547476,C,-3.7288805526669577e-06,50068275.8305,5.0,1.0,-9.334931002495827,True
250m,250000000.0,2013-04-08,622,-1321317.9526882502,1321317.9526882502,1321317.9526882502,0.006757447196371257,0.006757447196371257,0.03849443969204448,A,-0.001468299617114699,26426359.053765003,5.0,1.0,1940.0906440189356,False
250m,250000000.0,2013-04-08,640,2157054.6655999995,2157054.6655999995,2157054.6655999995,0.04469345936176661,0.04469345936176661,0.6877673224978614,A,0.0030089170270157783,43141093.311999984,5.000000000000001,1.0,6490.398511527665,False
250m,250000000.0,2013-04-08,715,3069123.332452,3069123.332452,3069123.332452,0.016296111210245996,0.016296111210245996,0.2643284858853721,A,-2.021508140992445e-06,61382466.64904,5.0,1.0,-6.204257802261581,False
250m,250000000.0,2013-04-08,843,6431647.716381937,6431647.716381937,12229178.7434,0.06324424032669951,0.06324424032669951,0.7921300256629598,A,0.0021002329924144636,244583574.868,2.6296319038811378,0.5259263807762277,13507.958729532487,False
250m,250000000.0,2013-04-08,886,-3226869.2180756754,3226869.2180756754,6492753.183424501,0.025396349296374656,0.025396349296374656,0.46706586826347307,A,0.0017078215029373567,129855063.66849001,2.4849775795525573,0.49699551591051144,-5510.916637796293,False
250m,250000000.0,2013-04-08,890,-1815369.1766,1815369.1766,1815369.1766,0.01400271144020126,0.01400271144020126,0.19503849443969204,A,-0.00031242888097782195,36307383.532,5.0,1.0,567.173760406768,False
250m,250000000.0,2013-04-08,942,2768112.68375,2768112.68375,2768112.68375,0.0422594431967067,0.0422594431967067,0.6740804106073567,A,-0.0008271298593879317,55362253.675,5.0,1.0,-2289.5886548800877,False
250m,250000000.0,2013-04-08,950,4691413.19345,4691413.19345,4691413.19345,,,,A,-6.847926186104303e-07,93828263.869,5.0,1.0,-3.2126451257261466,False
250m,250000000.0,2013-04-08,986,3365604.3931750003,3365604.3931750003,3365604.3931750003,0.050779284810356366,0.050779284810356366,0.7296834901625321,A,0.0014830764847961753,67312087.8635,5.0,1.0,4991.448732644544,False
250m,250000000.0,2013-04-08,993,1130488.1,1130488.1,1130488.1,0.012989364209159306,0.012989364209159306,0.17023096663815226,A,0.0040994900609514495,22609762.0,5.0,1.0,4634.424729973889,False
250m,250000000.0,2013-04-08,1013,1029077.759575,1029077.759575,1029077.759575,0.03326037292654219,0.03326037292654219,0.5808383233532934,A,0.0021939447125933764,20581555.1915,5.0,1.0,2257.739709467009,False
250m,250000000.0,2013-04-08,1034,-2567657.51349875,2567657.51349875,2567657.51349875,0.052347752298000545,0.052347752298000545,0.7408041060735672,A,0.0023679118295008017,51353150.269975,5.0,1.0,-6079.986600320305,False
250m,250000000.0,2013-04-08,1050,3694309.5325165885,3694309.5325165885,14215983.653925002,0.19985149186530643,0.19985149186530643,0.9777587681779298,C,0.012770728102446727,284319673.07850003,1.2993506543237328,0.2598701308647466,47179.02256604643,True
250m,250000000.0,2013-04-08,1111,-2156639.1925000004,2156639.1925000004,2156639.1925000004,0.012458263416995503,0.012458263416995503,0.15312232677502138,A,-0.0005402110322817455,43132783.85,5.000000000000001,1.0,1165.0402844396951,False
250m,250000000.0,2013-04-08,1137,-2506508.7180990702,2506508.7180990702,2911777.0075000003,0.029999351372933764,0.029999351372933764,0.5320786997433704,A,0.002259722562270916,58235540.150000006,4.304087695663058,0.8608175391326116,-5664.014302817221,False
250m,250000000.0,2013-04-08,1206,-1472746.8135945327,1472746.8135945327,5978878.392725001,0.0654697198684177,0.0654697198684177,0.7998289136013687,A,0.0002141327623124134,119577567.85450001,1.2316246600587717,0.2463249320117543,-315.3633433818023,False
250m,250000000.0,2013-04-08,1214,-2982181.1125000003,2982181.1125000003,2982181.1125000003,0.029180126913804717,0.029180126913804717,0.5183917878528657,A,-0.002780033238818036,59643622.25,5.0,1.0,8290.56261692535,False
250m,250000000.0,2013-04-08,1232,4096949.6831500004,4096949.6831500004,4096949.6831500004,0.02317170446377581,0.02317170446377581,0.4251497005988024,A,0.0011366543131559048,81938993.663,5.0,1.0,4656.815528135166,False
250m,250000000.0,2013-04-08,1348,1463883.2425000002,1463883.2425000002,1463883.2425000002,0.07815123079054656,0.07815123079054656,0.8391787852865698,B,0.00454977243401089,29277664.85,5.0,1.0,6660.3356233369805,False
250m,250000000.0,2013-04-08,1410,1397605.1111249998,1397605.1111249998,1397605.1111249998,0.22921668958905694,0.22921668958905694,0.9854576561163387,C,0.00033369018327622513,27952102.222499996,5.0,1.0,466.3671056790902,True
250m,250000000.0,2013-04-08,1440,2855467.2642300003,2855467.2642300003,2855467.2642300003,0.1377009928887102,0.1377009928887102,0.9409751924721984,B,0.0032756200280767978,57109345.284600005,5.0,1.0,9353.425760229451,True
250m,250000000.0,2013-04-17,2,-4077740.755,4077740.755,4077740.755,0.015013741594640011,0.015013741594640011,0.23011120615911035,A,0.002966634771325083,81554815.1,5.0,1.0,-12097.167512232396,False
250m,250000000.0,2013-04-17,3,-3911030.155,3911030.155,3911030.155,0.02288689234670009,0.02288689234670009,0.41573994867408043,A,0.003911336599279336,78220603.1,5.0,1.0,-15297.355386136633,False
250m,250000000.0,2013-04-17,13,5078426.94407804,5078426.94407804,7328059.2225,0.07246167699678896,0.07246167699678896,0.8297690333618477,B,0.0,146561184.45,3.465055883067435,0.6930111766134871,0.0,False
250m,250000000.0,2013-04-17,35,-6162919.863858028,6162919.863858028,31851270.145,0.009058367858686396,0.009058367858686396,0.06843455945252352,A,0.0003786924135387171,637025402.9,0.9674527633908944,0.19349055267817886,-2333.850997690098,False
