date,ic,pval,n_stocks
2013-04-22,0.08851154121910235,0.03129867075129787,592
2013-04-23,-0.04174919321971313,0.31635192778432436,578
2013-04-24,0.01432443742768709,0.7379434741631974,548
2013-04-25,0.14877835785698512,0.00047526140643032417,548
2013-04-26,0.033714478850149665,0.42380545803397796,565
2013-04-29,0.09268736021477382,0.02509638950108024,584
2013-04-30,-0.08204069554725017,0.04886897392860055,577
2013-05-01,0.16422917542572454,9.590536443476039e-05,559
2013-05-02,0.15632825721324525,0.00018122010133120027,569
2013-05-03,-0.044187046771694195,0.28639600891305994,584
2013-05-06,0.1558508236369681,0.0001185819469892146,605
2013-05-07,0.054551693745010815,0.18023973724612397,605
2013-05-08,0.08001977746331075,0.049525051932401996,603
2013-05-09,0.005769220932731954,0.8869234792317091,610
2013-05-10,0.10841820278304673,0.006935535088755091,619
2013-05-13,0.062233346459970335,0.11953682346852618,627
2013-05-14,0.06310211323916508,0.11591261739621408,622
2013-05-15,0.21505414291646058,5.659417940257056e-08,625
2013-05-16,0.18048942820362598,6.117926127782385e-06,620
2013-05-17,0.06705573502948159,0.09501177789169404,621
2013-05-20,0.05623839311215423,0.16227139870174437,619
2013-05-21,0.12190971576464883,0.0023216184655494676,622
2013-05-22,-0.1582651772076134,7.666821866841773e-05,619
2013-05-23,-0.30212665888343687,1.728091065354548e-14,617
2013-05-24,0.441136360561551,5.8732919338041766e-31,621
2013-05-28,-0.029553131697920718,0.4622560372231883,621
2013-05-29,0.11253212091422955,0.0048531508762800915,625
2013-05-30,-0.053864611131292844,0.1786588084562504,625
2013-05-31,0.17349877728194324,1.3746446788412469e-05,621
2013-06-03,0.06579567461292703,0.10030431141231143,625
2013-06-04,-0.071282875309086,0.07518414457616857,624
2013-06-05,-0.08518618095069959,0.03365961574151448,622
2013-06-06,0.2881281115148573,2.346741313766599e-13,622
2013-06-07,-0.04436111317712087,0.26929767992135367,622
2013-06-10,-0.0853918475191751,0.033374096807655886,621
2013-06-11,0.3862646128639653,1.4496171375861864e-23,622
2013-06-12,0.1215917626361248,0.0024036413339288704,621
2013-06-13,0.02077645507132301,0.6047415181645196,623
2013-06-14,0.18613334656186065,3.012816887525011e-06,621
2013-06-17,0.015410072619477081,0.7019823180357623,619
2013-06-18,0.08424260802330012,0.03643676670154552,617
2013-06-19,-0.172780084396943,1.6965025761829062e-05,613
2013-06-20,0.04342453778097071,0.2842538425520743,610
2013-06-21,0.09427375673746657,0.020073768645624518,608
2013-06-24,0.4656941245012399,3.6685725685458516e-34,610
2013-06-25,-0.004340027177081282,0.9144631532187496,615
2013-06-26,-0.13471568338102327,0.000842718747437638,611
2013-06-27,-0.027970861012162642,0.49012215402737547,611
2013-06-28,0.10957620131653897,0.00661511298812021,613
2013-07-01,-0.004620230782900016,0.9084474573945329,622
2013-07-02,-0.014934028981479172,0.7105447167267642,620
2013-07-03,0.24277885742590188,9.366305736383874e-10,619
2013-07-05,-0.032536499569234094,0.4194240875904688,618
2013-07-08,0.003712775345775306,0.9267283798953958,616
2013-07-09,-0.03171201916482177,0.4328119418998989,614
2013-07-10,0.027210402752957205,0.5002492958015095,616
2013-07-11,0.07762515891536288,0.05395874746846901,617
2013-07-12,0.19378289890221922,1.1879514280413901e-06,619
2013-07-15,0.08196495524644128,0.04283619359028814,611
2013-07-16,-0.001448222620753361,0.9715958314800689,607
2013-07-17,0.07537315410354455,0.06593775327001468,596
2013-07-18,0.008128015596345716,0.8440797229410736,588
2013-07-19,0.041751562237885086,0.3121562233555318,588
2013-07-22,0.05535794382305169,0.17970148927592963,589
2013-07-23,0.07931152802744551,0.056695184623908934,578
2013-07-24,0.1383645420991751,0.00120233594794601,545
2013-07-25,-0.16333842579855112,0.00013368655407591454,542
2013-07-26,-0.0030512545268944983,0.9428240301492097,555
2013-07-29,0.08851222360428777,0.03478543833296737,569
2013-07-30,0.12900820110122438,0.0022218003616174147,560
2013-07-31,0.24163741660665178,1.3365673834718592e-08,539
2013-08-01,0.07377066959125489,0.08249844374842773,555
2013-08-02,0.21729961380022977,1.1645766037056375e-07,583
2013-08-05,0.043564865297067976,0.2879091907199224,597
2013-08-06,-0.015180227928158036,0.7117340664599309,595
2013-08-07,0.24185755335773626,2.752052125174781e-09,589
2013-08-08,0.13130639929644547,0.0013269768184015142,595
2013-08-09,-0.044951230691595366,0.27042176697005743,603
2013-08-12,0.2171889358290244,6.180075846497322e-08,609
2013-08-13,0.007080524594365787,0.8612316078574163,612
2013-08-14,-0.09724638593312625,0.01584589349813741,615
2013-08-15,0.09518119428978157,0.018321842347427,614
2013-08-16,0.07384112834435012,0.06680865721396688,617
2013-08-19,0.2581236287967505,8.102765890588935e-11,615
2013-08-20,-0.10024840471580339,0.013094400905328582,612
2013-08-21,0.3046438557558749,1.7615093892425062e-14,606
2013-08-22,0.13687086634809925,0.0007596315453325424,602
2013-08-23,0.02369357337770476,0.5617721115260611,602
2013-08-26,0.020465348807383363,0.6156847475800088,604
2013-08-27,-0.00721334687553635,0.8595765316423079,604
2013-08-28,0.06455252659638851,0.11390566680150566,601
2013-08-29,0.020677779947691245,0.6132091550563605,600
2013-08-30,0.48808626107619035,1.5910076694073936e-36,588
2013-09-03,-0.025230512990544803,0.542153990638264,586
2013-09-04,0.057107790940011734,0.16451659663151882,594
2013-09-05,0.16681689283613693,4.3929102709975296e-05,594
2013-09-06,0.023180826564477626,0.5738300394667111,591
2013-09-09,0.016674940879105035,0.6858113268010487,591
2013-09-10,0.061293222064680276,0.13633542976551152,592
2013-09-11,0.12171647278550092,0.0030641310738077202,590
2013-09-12,0.04310701095582089,0.29504937748860965,592
2013-09-13,0.0926230895042581,0.02385679153502312,595
2013-09-16,-0.037056318796094515,0.36851473207759433,591
2013-09-17,0.006761818607247109,0.8695923577445996,592
2013-09-18,0.06429119116468904,0.11783925017485147,593
2013-09-19,0.08222601392077128,0.0447946706214529,596
2013-09-20,0.0740668489320013,0.07054268129552242,597
2013-09-23,0.10967435673455159,0.0068369984571764785,607
2013-09-24,0.1322964676847683,0.0010865930082146033,607
2013-09-25,0.11809740802681075,0.0033566899175457056,615
2013-09-26,0.12537851631218735,0.0017755299885367538,619
2013-09-27,-0.28702489827228406,3.1857793404224995e-13,620
2013-09-30,0.04875535142288001,0.22653944786186384,617
2013-10-01,-0.0012101644147127731,0.9760290159424989,619
2013-10-02,0.10101122099782692,0.011715666566578405,622
2013-10-03,0.038732710126948636,0.33445071896960166,623
2013-10-04,-0.20723595484495486,1.6061103252384487e-07,628
2013-10-07,0.018919325646149093,0.636059991276229,628
2013-10-08,0.12157891828214584,0.002310342412613901,626
2013-10-09,0.4382441315039715,9.166801673225314e-31,626
2013-10-10,0.0057363165564541995,0.8859217912128714,628
2013-10-11,-0.15592099177444568,8.499052042568059e-05,630
2013-10-14,0.049319878374756036,0.21674578900126829,629
2013-10-15,0.19530451935434054,8.997405826335914e-07,623
2013-10-16,0.08813668935983694,0.028981220644766516,614
2013-10-17,0.2466638905915453,7.509776983783743e-10,606
2013-10-18,0.11301306545051151,0.005235937802107383,609
2013-10-21,0.1033846958470721,0.011076914909649179,603
2013-10-22,0.03564637179496488,0.38025525929153636,608
2013-10-23,0.12217394254627763,0.003155835179700253,582
2013-10-24,0.1712635461870471,3.540843840355388e-05,577
2013-10-25,0.23814772956681968,5.9992642943334906e-09,582
2013-10-28,0.10060097456437779,0.014007816984188442,596
2013-10-29,0.10436232452606435,0.011476136550025107,586
2013-10-30,-0.005180381722841111,0.9027348007585732,559
2013-10-31,0.10051467886681027,0.015540587828923926,579
2013-11-01,0.10510106176265153,0.010051491969611038,599
2013-11-04,0.05506684680628861,0.1712130753193544,619
2013-11-05,0.1150077037198721,0.004293164405230431,615
2013-11-06,0.04618842204491744,0.2531292199274695,614
2013-11-07,0.05053471514433036,0.2103908296417821,616
2013-11-08,0.027755064075351377,0.48576688978452753,633
2013-11-11,0.13812105075876102,0.00043947030149267676,644
2013-11-12,-0.02811191579430911,0.4749971296692421,648
2013-11-13,0.06129040054616032,0.11936502417538226,647
2013-11-14,0.05875395210085724,0.13607737545829654,645
2013-11-15,0.10069618301753129,0.010500028374033452,645
2013-11-18,-0.0005821863665552747,0.9882811286909488,639
2013-11-19,0.13326876797935824,0.000753485684177809,636
2013-11-20,0.08613345214335395,0.03064457938879377,630
2013-11-21,0.1509649689227029,0.00014443171914692188,629
2013-11-22,0.07171132504881055,0.07139196391488706,633
2013-11-25,0.14383877942911918,0.0002795677749174578,634
2013-11-26,0.06787781600429821,0.08794028132416389,633
2013-11-27,0.1266304232761551,0.0013858612077801275,635
2013-11-29,0.0434664288203137,0.2752369957263751,632
2013-12-02,0.0003632794216974864,0.9927740396648503,624
2013-12-03,0.035488108758222496,0.37692898584348855,622
2013-12-04,-0.02102699342527882,0.6012741277634124,620
2013-12-05,0.279165950071591,1.7212000200497707e-12,616
2013-12-06,0.011169868395702755,0.782203372220909,615
2013-12-09,0.047964264946167644,0.23455457158359969,616
2013-12-10,0.014943158186642947,0.7110484575793041,617
2013-12-11,0.10083961101491926,0.012206574610034271,617
2013-12-12,0.16149156463371106,5.281519636606913e-05,621
2013-12-13,0.09370006888355095,0.019521008821133043,621
2013-12-16,0.07441343582113652,0.06321217753411634,624
2013-12-17,0.043176478398653066,0.281917840598893,623
2013-12-18,-0.0021184343746141502,0.9578813587506408,624
2013-12-19,0.02877748832637012,0.472667426441034,625
2013-12-20,0.04653078708797257,0.24389912394610347,629
2013-12-23,0.09655869756374605,0.014383892863045651,642
2013-12-24,0.08264777936784708,0.035572846693471494,647
2013-12-26,0.017447885409650216,0.6577777891007085,647
2013-12-27,0.049878162211489725,0.2058431595474612,645
2013-12-30,0.04102308234556608,0.2982125686379818,645
2013-12-31,-0.004996105912391295,0.8989915791267642,648
2014-01-02,0.07135320043127255,0.06255318828338274,682
2014-01-03,0.08222536951576588,0.03191741562082865,681
2014-01-06,0.1684261156349505,1.0542841630129118e-05,677
2014-01-07,0.15327161531269895,6.53992547718987e-05,673
2014-01-08,0.1826040847602158,1.9569199923714883e-06,670
2014-01-09,-0.036355987185274656,0.34419039353135783,679
2014-01-10,0.168598835466265,1.0015098691032844e-05,679
2014-01-13,0.15508540027855666,4.6359612314839465e-05,684
2014-01-14,0.09672388749925706,0.011374832781150203,684
2014-01-15,0.017933824834007957,0.6406185848725281,680
2014-01-16,0.10338831030351928,0.007399170521523426,670
2014-01-17,0.15325599850177837,6.634074873133726e-05,672
2014-01-21,0.12846398155298863,0.000814666689528806,676
2014-01-22,-0.006351087737227,0.8693715199474608,673
2014-01-23,-0.18182476484546028,2.6275157287821305e-06,659
2014-01-24,0.1395619524755939,0.00031284578302296837,663
2014-01-27,0.17115610207526075,8.392971544446129e-06,670
2014-01-28,-0.23170193980555054,1.3237435972558723e-09,669
2014-01-29,0.3287439078144382,7.595285540959797e-18,650
2014-01-30,-0.04125852473786723,0.2920881092697017,654
2014-01-31,0.030906007834093717,0.42447645721852545,670
2014-02-03,0.1114585222128997,0.003489917873364081,685
2014-02-04,-0.015617464720823409,0.6795502545044654,702
2014-02-05,0.09560853478478872,0.01185984201851284,692
2014-02-06,0.10408568977166512,0.005950748427060409,697
2014-02-07,0.0708266160805514,0.06052863724181469,703
2014-02-10,0.0858645402342253,0.02148117323896247,717
2014-02-11,0.12283732173190726,0.0010053637629478197,714
2014-02-12,0.02816381744109033,0.45722323747881044,699
2014-02-13,0.0579504424439842,0.12585012232267642,699
2014-02-14,0.1986746725201482,1.0657545169440631e-07,704
2014-02-18,0.08136006334615449,0.030653312095326426,706
2014-02-19,0.1339089661360577,0.00036698968863909146,704
2014-02-20,0.07653351686630756,0.04264836798761288,702
2014-02-21,0.0252353970370317,0.5017018761802963,711
2014-02-24,0.07921474875342868,0.03521640016055348,707
2014-02-25,0.07185099777050483,0.056715370786868495,704
2014-02-26,0.08164744025047926,0.03089784689630146,699
2014-02-27,0.07158149561670789,0.05873167496163774,698
2014-02-28,0.13618984884858815,0.0002787156286122979,708
2014-03-03,0.25478284524688444,4.360337237021798e-12,717
2014-03-04,0.014830459060290608,0.6893353266410002,729
2014-03-05,0.0553746183800489,0.136879001287628,723
2014-03-06,0.04616604228249543,0.21630628304466318,719
2014-03-07,0.09793288699074991,0.008503275675766251,721
2014-03-10,0.019973713129912623,0.5925992905469271,720
2014-03-11,-0.018141438435545422,0.6274619371161583,718
2014-03-12,0.28778706560965894,3.533755782847795e-15,719
2014-03-13,0.060594652794003195,0.10281190861614192,726
2014-03-14,0.2887961607914944,2.4567001213203353e-15,722
2014-03-17,0.03906719683066212,0.29449156991385406,722
2014-03-18,0.07187005905032166,0.05356927287179673,722
2014-03-19,0.09876358087811202,0.008001969609961586,720
2014-03-20,-0.043000330137650984,0.25116680888528387,714
2014-03-21,0.05700981007467543,0.12829862258748032,713
2014-03-24,0.1264812516728715,0.0006640895911908741,721
2014-03-25,-0.02856473900153765,0.4447305264341793,718
2014-03-26,-0.005608018035922181,0.8811716790325073,713
2014-03-27,0.01687419104181184,0.6526141420359055,714
2014-03-28,0.23324045053805517,2.4391436199588846e-10,719
2014-03-31,0.12098899353404023,0.0011519272546300114,719
2014-04-01,0.1725316620061849,3.2685074819858693e-06,719
2014-04-02,0.03957259296283674,0.29064247718302977,715
2014-04-03,-0.0469610580822527,0.2100860187319629,714
2014-04-04,0.14451704529775938,0.00010894601500566417,712
2014-04-07,0.13391236371891438,0.00032351706903753345,717
2014-04-08,0.2514652138179954,9.58330920793953e-12,713
2014-04-09,-0.028077897182549588,0.45253281408094703,718
2014-04-10,-0.24074981820949878,7.816015987666797e-11,711
2014-04-11,0.444169709259295,2.1345595510228918e-35,704
2014-04-14,0.06637094791077286,0.07843635216857114,704
2014-04-15,0.316190931811967,9.679953397249845e-18,701
2014-04-16,0.02725024930843934,0.4735491598786843,694
2014-04-17,0.12031702281289283,0.001507951279016855,693
2014-04-21,0.07256206574636884,0.056586587296097404,691
2014-04-22,0.06855532367068136,0.07422914182960853,679
2014-04-23,0.06948816121518896,0.07712752573069408,648
2014-04-24,0.0962826410252672,0.014744622450231238,641
2014-04-25,0.16923810768432307,1.4614901434152233e-05,649
2014-04-28,0.08953295675688122,0.020458441324812778,670
2014-04-29,-0.062436424654063995,0.10637900304337099,670
2014-04-30,0.019458772094944565,0.6248142417098187,634
2014-05-01,0.12485346209769878,0.0016196079870738872,635
2014-05-02,-0.09865767611189107,0.011401238858137814,657
2014-05-05,-0.06290007296321946,0.09925298259507326,688
2014-05-06,0.05932806496452719,0.12220072665844392,680
2014-05-07,0.019501145485202428,0.6154086993889396,666
2014-05-08,-0.12546430551319598,0.0011171166349282328,672
2014-05-09,0.21891829720539868,6.379726741602964e-09,689
2014-05-12,0.09987904865006504,0.008046209229889571,703
2014-05-13,0.12987474526640683,0.0005125206533113813,712
2014-05-14,0.02374895740578826,0.5284042782334553,707
2014-05-15,0.07012968746994337,0.06236288284568159,707
2014-05-16,-0.1477740034610916,7.739038218756095e-05,710
2014-05-19,-0.003498722586537159,0.925958583394107,708
2014-05-20,0.1702607011299627,5.222615825379353e-06,708
2014-05-21,0.06072768442457833,0.10543347253366007,712
2014-05-22,0.02236634383922819,0.5532562116424031,705
2014-05-23,0.13132516487779647,0.0004769137804735138,704
2014-05-27,0.06940431386007183,0.06550979338643942,705
2014-05-28,-0.009727048768057571,0.7973984541787645,699
2014-05-29,0.08245259976177442,0.02904536250816696,701
2014-05-30,0.08609149361146146,0.02342278800360211,693
2014-06-02,-0.04362079976383888,0.2504428943334213,696
2014-06-03,-0.12664671057417928,0.0008631303320430821,689
2014-06-04,0.12665514390813923,0.000854949637123464,690
2014-06-05,0.12876839214982266,0.0007298598544749553,685
2014-06-06,-0.006998757374736081,0.855026583091301,684
2014-06-09,0.15236344484873746,5.9303593810319924e-05,689
2014-06-10,0.06629161707666771,0.08206475007209652,689
2014-06-11,0.02612438696381314,0.49517057963125066,684
2014-06-12,0.1862010268194254,1.108427450482898e-06,675
2014-06-13,-0.0006984864412570234,0.9855267750423174,677
2014-06-16,0.02334472184930994,0.5451645675457453,674
2014-06-17,0.10611028426609043,0.0057165643904432,677
2014-06-18,0.12524812157126664,0.001101294930992002,676
2014-06-19,0.040850129890996234,0.29067759485036304,671
2014-06-20,0.060315184849679196,0.11993547242056568,666
2014-06-23,0.13399075430115534,0.0004868573249360183,674
2014-06-24,-0.002633836476129136,0.9454641506452627,677
2014-06-25,0.11952885168130523,0.0018801386949495304,674
2014-06-26,-0.11226051189028044,0.003446957098851213,677
2014-06-27,0.017209141951818517,0.6551330605887766,676
2014-06-30,0.15334476538000819,5.372716021961546e-05,688
2014-07-01,0.02869434794938812,0.4494402464720443,697
2014-07-02,0.10756746358508723,0.004440246328470603,698
2014-07-03,0.08548833074756308,0.023603085998704622,701
2014-07-07,0.015372557498446049,0.6847302927985335,700
2014-07-08,0.0736857822225656,0.052172111130171624,695
2014-07-09,-0.3557378853297476,4.510467730939504e-22,692
2014-07-10,0.0693390604641748,0.06791585977018219,694
2014-07-11,0.4633595262035256,2.1731986125342253e-38,697
2014-07-14,-0.01596089638166981,0.6748967150165157,693
2014-07-15,0.21424264009572944,1.6394865072372158e-08,681
2014-07-16,0.0097228797255885,0.8004943489886387,678
2014-07-17,-0.025468384326718302,0.5098355634007541,672
2014-07-18,-0.11699293744389826,0.0022286165635914466,681
2014-07-21,0.29972122574119425,1.5373797408661781e-15,678
2014-07-22,0.06074212046770395,0.11541545806179215,673
2014-07-23,0.17882710175077157,5.499800838649277e-06,638
2014-07-24,0.13618373900649935,0.0005737626997514597,636
2014-07-25,0.12824736591266228,0.0011074280845794749,644
2014-07-28,0.16477761254242632,1.9792052012024458e-05,664
2014-07-29,0.21716148740789523,3.166345525703455e-08,636
2014-07-30,-0.03853845241610879,0.34965809664001835,591
2014-07-31,0.022375741308871277,0.5849966861880189,598
2014-08-01,0.20416539258908858,2.6880056712169065e-07,624
2014-08-04,-0.08715294080893818,0.024284555016053828,668
2014-08-05,-0.19974987372679623,1.7045852906235625e-07,674
2014-08-06,0.2664865454862677,3.4167896347366867e-12,660
2014-08-07,0.03152199050263236,0.4152982335921833,670
2014-08-08,0.18969937931742556,7.153142511428481e-07,673
2014-08-11,0.07406667716869655,0.051300795051638814,693
2014-08-12,0.1848557252788286,8.764790813725018e-07,698
2014-08-13,0.11244100557780808,0.0029525887854969625,697
2014-08-14,0.07351186050855142,0.053419678250485714,691
2014-08-15,-0.024051560126263465,0.5279181976369252,691
2014-08-18,0.02543185033562931,0.504193541071871,692
2014-08-19,0.05725577744766743,0.13297007863123697,690
2014-08-20,0.10131026366171429,0.00791970153223288,686
2014-08-21,0.03254407078664966,0.3971717794115449,679
2014-08-22,0.17647336203739963,3.4837803223816743e-06,683
2014-08-25,0.08215654741320205,0.031809319408318965,683
2014-08-26,0.042056294229748485,0.27273926216198585,682
2014-08-27,0.1260248076528251,0.0010606815540451313,672
2014-08-28,0.19562365304710685,3.4713419945972845e-07,668
2014-08-29,0.1988697769003148,2.7028818309352773e-07,658
2014-09-02,0.07986763102423047,0.04070328778079695,657
2014-09-03,0.09796208745434858,0.01232797907518299,652
2014-09-04,-0.14930367373287465,0.0001430254117095347,644
2014-09-05,0.0088742395081899,0.8217499221722206,647
2014-09-08,0.1625251819947914,3.271772991007846e-05,647
2014-09-09,0.10788184714970388,0.006176132260251587,643
2014-09-10,-0.22505215129928932,9.07033136446271e-09,638
2014-09-11,0.09671221475914021,0.014535035007935123,638
2014-09-12,-0.07285965757527856,0.06653129059007434,635
2014-09-15,0.013060064428203974,0.7417733823379411,639
2014-09-16,0.08074252614052913,0.041955575888345135,635
2014-09-17,0.1003516344540051,0.01076883704686542,645
2014-09-18,0.029664501024264024,0.452349667366452,644
2014-09-19,0.15431969451678978,8.206435617532466e-05,646
2014-09-22,-0.14603329004008983,0.00016293817741940957,662
2014-09-23,0.13990128615837766,0.000305561549362906,662
2014-09-24,-0.07115639497869437,0.06647479194968714,666
2014-09-25,0.17906355647789213,3.3755435714705153e-06,665
2014-09-26,-0.41151373533294466,7.54091584387677e-29,672
2014-09-29,0.046821777081743995,0.22475781595323793,674
2014-09-30,-0.035262388458837945,0.36069064844651466,674
2014-10-01,-0.05303239036408295,0.1674870302774004,679
2014-10-02,0.28467824507780654,3.2172084802641485e-14,684
2014-10-03,0.07607704394201696,0.04607068765169625,688
2014-10-06,-0.1125548884464719,0.0028430391276576495,701
2014-10-07,-0.09924796570289685,0.008645388931504324,699
2014-10-08,-0.044161372350657147,0.2435964613321639,699
2014-10-09,-0.20332443383871868,5.150238983836729e-08,705
2014-10-10,0.1266899159976115,0.0007411846700397558,706
2014-10-13,0.10285273080033133,0.006015796168439409,712
2014-10-14,0.03395424590893992,0.3663108498557984,710
2014-10-15,-0.3087023914732559,7.823370787646204e-17,696
2014-10-16,0.23453237410071948,3.980266129396524e-10,694
2014-10-17,-0.07830915968402885,0.03846554409531639,699
2014-10-20,0.2711884534855818,6.543706937659688e-13,679
2014-10-21,0.01918363054693051,0.6198622920013219,671
2014-10-22,0.15330351437699682,0.00011924037843006291,625
2014-10-23,0.026359376128165836,0.5089869605741902,630
2014-10-24,-0.1620619507301534,3.399781900088022e-05,648
2014-10-27,0.09609888100403935,0.012758566133015813,671
2014-10-28,0.12605452646923243,0.0013601058030239775,643
2014-10-29,0.12213858112456975,0.0032172690796868414,580
2014-10-30,-0.022855787779118487,0.5805073715345124,587
2014-10-31,0.007961929296327093,0.8417871824692174,631
2014-11-03,-0.024226937816486088,0.5264214903534461,686
2014-11-04,0.18745279609818968,6.576020713241597e-07,694
2014-11-05,0.04929444282079261,0.20254037797110552,670
2014-11-06,0.010742059767538996,0.7797756945055482,680
2014-11-07,0.14740654695854075,9.061296910985842e-05,700
2014-11-10,0.07640915497352618,0.04025375427056483,721
2014-11-11,-0.012137685261067961,0.7432011125752316,731
2014-11-12,-0.06973075859089477,0.06057251339756158,725
2014-11-13,0.07940816518304121,0.03301576098560799,721
2014-11-14,-0.08820099133526603,0.01776497602194316,722
2014-11-17,0.16358273198940604,1.012056904644276e-05,721
2014-11-18,0.06470164858063024,0.08318291275606411,718
2014-11-19,0.07247404360380005,0.05323702384890031,712
2014-11-20,0.41333922230887193,1.5022752315671003e-30,707
2014-11-21,-0.013169752386785135,0.7264735631974709,708
2014-11-24,0.08241552870117179,0.029233517888234816,700
2014-11-25,0.08706952662695185,0.020860511743701925,704
2014-11-26,-0.015557054100184178,0.6813691112484934,699
2014-11-28,0.06632884083426381,0.07862631446930238,704
2014-12-01,0.08344995417069234,0.02815737669539686,692
2014-12-02,0.18096311587415895,1.869713663184499e-06,685
2014-12-03,-0.19492348251583752,3.0705209256542356e-07,679
2014-12-04,0.1738176566709894,5.567957392952535e-06,675
2014-12-05,0.01522809560783465,0.6924636226027026,677
2014-12-08,-0.16558140582178646,1.425586899666814e-05,680
2014-12-09,-0.13056964788765466,0.000666241560906702,676
2014-12-10,0.027958253358855555,0.4676856956124428,677
2014-12-11,-0.1330272570664978,0.0005100053422173377,679
2014-12-12,0.2861045157046488,2.9403507232023776e-14,679
2014-12-15,-0.15090917920100824,7.423687187425576e-05,684
2014-12-16,-0.02925868769545837,0.44454654887622247,685
2014-12-17,0.35192285135820095,1.3219093432390482e-21,692
2014-12-18,0.043980725869557924,0.24826180560134142,691
2014-12-19,-0.06707328036747685,0.07721979725884992,695
2014-12-22,0.05881426745234859,0.11637583762015274,714
2014-12-23,-0.03674234589750067,0.32689120632703705,714
2014-12-24,0.011996384489351017,0.7487959519765354,715
2014-12-26,0.12157152875181264,0.0011435991362530905,713
